dataset,trial_id,block,cue,cue_sample,cue_end_sample,cue_duration_s,next_cue_sample,record_stop_sample,target_sample,target_s,target_status,platform_end_sample,platform_sign,click_sample,click_side,response_sample,response_s,rt_s,response_status,correctness,correctness_reason,timeout,timeout_reason,n_platforms,n_clicks,cue_platform_disagree,valid_events,event_issue,horizon_s,gap_s,retained,end_s,behavior_duration_s,behavior_event,behavior_survival_eligible,eeg_administrative_cutoff,window_status,bound_reason,behavior_status,filter_start_sample,filter_stop_sample,filter_mode,reason,epoch_start_sample,epoch_end_exclusive,saturation_fraction,PTP,max_jump,past_slopes
A2,44,2,-1,100571,100623,0.203125,102843,230157,101139,2.21875,platform_onset_hypothesis,101557,1.0,101557.0,1.0,101557,3.8515625,1.6328125,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.7515625,1.6328125,1.0,True,False,response_minus_gap,configured_horizon,observed_click,92847,137084,causal,retained,100507,101532,0.0,340.72375164732455,16.44379304823707,"[[-283.4335539062689, -336.7757056725125, -356.82792570984725], [-223.9789622198933, -374.16194584260046, -191.66190759984718], [33.25782702016214, -23.192624464064238, -13.232688131379554]]"
A2,45,2,-1,102843,102896,0.20703125,105004,230157,103411,2.21875,platform_onset_hypothesis,103719,1.0,103719.0,1.0,103719,3.421875,1.203125,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.321875,1.203125,1.0,True,False,response_minus_gap,configured_horizon,observed_click,92847,137084,causal,retained,102779,103694,0.0019584802193497847,1250.6509978228203,116.85763610160348,"[[-306.56673006060544, 948.1546183832567, 5407.328875107035], [-224.5073360861673, -566.4587815927987, 40.08168483237904], [23.47532633695666, 25.981297293901108, 74.68390215608522]]"
A2,46,2,-1,105004,105056,0.203125,107201,230157,105572,2.21875,platform_onset_hypothesis,105915,-1.0,105915.0,-1.0,105915,3.55859375,1.33984375,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.45859375,1.33984375,1.0,True,False,response_minus_gap,configured_horizon,observed_click,92847,137084,causal,retained,104940,105890,0.0,931.86258950335,9.814153283384712,"[[-29.103155236017983, 40.49410357311058, -29.84416091354842], [164.96026507264617, 188.81014974368776, 358.0316914934135], [-4.044057361317574, 39.3727590702262, -5.1276480754719636]]"
A2,47,2,-1,107201,107253,0.203125,109365,230157,107768,2.21484375,platform_onset_hypothesis,108081,1.0,108081.0,1.0,108081,3.4375,1.22265625,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.3375,1.22265625,1.0,True,False,response_minus_gap,configured_horizon,observed_click,92847,137084,causal,retained,107137,108056,0.0,729.3406799231152,8.567994730028204,"[[107.73911054128826, 313.0362931901121, 29.901941659321437], [-188.50615179084494, 61.68412825913732, -230.81226043330514], [25.158004810717447, 35.54131715434406, 47.30178502217166]]"
A2,48,2,-1,109365,109417,0.203125,111601,230157,109933,2.21875,platform_onset_hypothesis,110317,-1.0,110317.0,-1.0,110317,3.71875,1.5,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.61875,1.5,1.0,True,False,response_minus_gap,configured_horizon,observed_click,92847,137084,causal,retained,109301,110292,0.0,428.4213262008086,10.228811304031524,"[[-69.34766059953677, -351.82411257629497, -183.87892401353724], [-57.547696532086164, -103.40838341716952, -107.7064521563764], [-13.621437892529558, -24.579180699145624, -5.7085778290916664]]"
A2,49,2,1,111601,111654,0.20703125,113838,230157,112169,2.21875,platform_onset_hypothesis,112551,-1.0,112551.0,-1.0,112551,3.7109375,1.4921875,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.6109375,1.4921875,1.0,True,False,response_minus_gap,configured_horizon,observed_click,92847,137084,causal,retained,111537,112526,0.0,811.9896189742524,11.376797036808853,"[[-177.89226862275996, 527.7648518388116, 601.6502089969811], [59.03456418067614, -98.57789497477746, 671.9087597220309], [7.708648689486404, -3.8232631333543683, -5.774432213536083]]"
A2,50,2,1,113838,113890,0.203125,116071,230157,114406,2.21875,platform_onset_hypothesis,114785,-1.0,114785.0,-1.0,114785,3.69921875,1.48046875,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.59921875,1.48046875,1.0,True,False,response_minus_gap,configured_horizon,observed_click,92847,137084,causal,retained,113774,114760,0.0,924.7936931842495,8.452298146687099,"[[-38.801856769642484, 22.95513174556908, 8.569061993395621], [-14.009374243807542, -34.55749135945607, 57.029847193408315], [50.92004757011121, 35.676747957741725, 29.845165379409792]]"
A2,51,2,-1,116071,116123,0.203125,118295,230157,116638,2.21484375,platform_onset_hypothesis,117011,1.0,117011.0,1.0,117011,3.671875,1.45703125,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.571875,1.45703125,1.0,True,False,response_minus_gap,configured_horizon,observed_click,92847,137084,causal,retained,116007,116986,0.0,700.9355536347703,25.07009951913244,"[[-21.212077453350616, 922.0795633566306, 277.700486633315], [-267.77748689162553, -398.4670928756029, -488.13277243372227], [-14.849080084154167, -17.454179941447656, -36.660328037590205]]"
A2,52,2,1,118295,118347,0.203125,120443,230157,118862,2.21484375,platform_onset_hypothesis,119158,1.0,119158.0,1.0,119158,3.37109375,1.15625,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.27109375,1.15625,1.0,True,False,response_minus_gap,configured_horizon,observed_click,92847,137084,causal,retained,118231,119133,0.0,846.5932885480435,13.765495741042002,"[[143.59512712880223, -858.1406089751536, -292.51057070518254], [333.50619605154725, 428.5263272185624, 620.7707992274519], [9.868122680137432, 64.39244225766333, 30.744182124745784]]"
A2,53,2,1,120443,120495,0.203125,122664,230157,121011,2.21875,platform_onset_hypothesis,121380,-1.0,121380.0,-1.0,121380,3.66015625,1.44140625,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.56015625,1.44140625,1.0,True,False,response_minus_gap,configured_horizon,observed_click,92847,137084,causal,retained,120379,121355,0.0,361.50584043003744,12.500496596588647,"[[-50.13700293621369, -30.00759095845426, -38.47165371015467], [-24.578374458832684, -51.48550620544886, 10.356613925059548], [38.31354734673114, 67.38822207964941, 53.15074622007716]]"
A2,54,2,-1,122664,122716,0.203125,124876,230157,123231,2.21484375,platform_onset_hypothesis,123590,1.0,123590.0,1.0,123590,3.6171875,1.40234375,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.5171875,1.40234375,1.0,True,False,response_minus_gap,configured_horizon,observed_click,92847,137084,causal,retained,122600,123565,0.0,777.3096429938041,11.165543426335603,"[[188.06772394134168, 217.8703250018774, 460.2004062687431], [116.88180313961061, -3.5087924676109594, 154.0146964208117], [-3.2805579641593954, 13.583696601845844, -7.249382675291693]]"
A2,55,2,-1,124876,124928,0.203125,127057,230157,125444,2.21875,platform_onset_hypothesis,125768,1.0,125768.0,1.0,125768,3.484375,1.265625,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.384375,1.265625,1.0,True,False,response_minus_gap,configured_horizon,observed_click,92847,137084,causal,retained,124812,125743,0.0,752.3703785252237,10.142833501796531,"[[-158.2520717050878, 867.4318588658398, 1011.7346920679538], [-89.2331303941232, -214.37542796346108, -193.2432026210009], [21.376120934893905, 62.31256401284256, 31.92038119618588]]"
A2,56,2,1,127057,127109,0.203125,129277,230157,127624,2.21484375,platform_onset_hypothesis,127994,1.0,127994.0,1.0,127994,3.66015625,1.4453125,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.56015625,1.4453125,1.0,True,False,response_minus_gap,configured_horizon,observed_click,92847,137084,causal,retained,126993,127969,0.0,692.1723007421365,11.801898137284155,"[[119.2690143016626, -34.79100566411971, 105.32634363719114], [59.85687984518497, 89.56445468897843, 239.05873225854526], [7.2767070254234945, 69.10799604173442, 8.828306151641987]]"
A2,57,2,1,129277,129329,0.203125,131502,230157,129845,2.21875,platform_onset_hypothesis,130217,-1.0,130217.0,-1.0,130217,3.671875,1.453125,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.571875,1.453125,1.0,True,False,response_minus_gap,configured_horizon,observed_click,92847,137084,causal,retained,129213,130192,0.0,243.19311106889407,11.754663442508502,"[[49.840809270147474, -114.64608120332844, 7.461728206479506], [72.4730661493426, 125.0439991508735, 129.698268649523], [-2.084603849274529, 34.03365971747091, -10.182717789966006]]"
A2,58,2,1,131502,131554,0.203125,133738,230157,132069,2.21484375,platform_onset_hypothesis,132454,1.0,132454.0,1.0,132454,3.71875,1.50390625,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,False,3.61875,1.50390625,1.0,True,False,response_minus_gap,configured_horizon,observed_click,92847,137084,causal,block_boundary_24s_buffer,131438,132429,,,,
A2,59,2,1,133738,133790,0.203125,135966,230157,134306,2.21875,platform_onset_hypothesis,134681,-1.0,134681.0,-1.0,134681,3.68359375,1.46484375,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,False,3.58359375,1.46484375,1.0,True,False,response_minus_gap,configured_horizon,observed_click,92847,137084,causal,block_boundary_24s_buffer,133674,134656,,,,
A2,60,2,1,135966,136019,0.20703125,138203,230157,136534,2.21875,platform_onset_hypothesis,136916,-1.0,136916.0,-1.0,136916,3.7109375,1.4921875,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,False,3.6109375,1.4921875,1.0,True,False,response_minus_gap,configured_horizon,observed_click,92847,137084,causal,block_boundary_24s_buffer,135902,136891,,,,
A2,61,3,-1,138203,138255,0.203125,140443,230157,138770,2.21484375,platform_onset_hypothesis,139159,1.0,139159.0,1.0,139159,3.734375,1.51953125,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,False,3.634375,1.51953125,1.0,True,False,response_minus_gap,configured_horizon,observed_click,137084,181171,causal,block_boundary_24s_buffer,138139,139134,,,,
A2,62,3,1,140443,140495,0.203125,142628,230157,141011,2.21875,platform_onset_hypothesis,141339,-1.0,141339.0,-1.0,141339,3.5,1.28125,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,False,3.4,1.28125,1.0,True,False,response_minus_gap,configured_horizon,observed_click,137084,181171,causal,block_boundary_24s_buffer,140379,141314,,,,
A2,63,3,-1,142628,142680,0.203125,144828,230157,143195,2.21484375,platform_onset_hypothesis,143542,1.0,143542.0,1.0,143542,3.5703125,1.35546875,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,False,3.4703125,1.35546875,1.0,True,False,response_minus_gap,configured_horizon,observed_click,137084,181171,causal,block_boundary_24s_buffer,142564,143517,,,,
A2,64,3,-1,144828,144880,0.203125,147025,230157,145396,2.21875,platform_onset_hypothesis,145740,-1.0,145740.0,-1.0,145740,3.5625,1.34375,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.4625,1.34375,1.0,True,False,response_minus_gap,configured_horizon,observed_click,137084,181171,causal,retained,144764,145715,0.0,962.102131811734,12.66152746433579,"[[295.9095081813384, 146.54443914211288, 431.76548472089326], [405.1448229905402, 833.6713959449305, 665.3227426993317], [-25.22982844872314, -20.575436659034644, -35.98242207866092]]"
A2,65,3,1,147025,147077,0.203125,149201,230157,147592,2.21484375,platform_onset_hypothesis,147915,1.0,147915.0,1.0,147915,3.4765625,1.26171875,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.3765625,1.26171875,1.0,True,False,response_minus_gap,configured_horizon,observed_click,137084,181171,causal,retained,146961,147890,0.0,499.97057933596875,11.510200355969374,"[[44.034844080223365, -351.64125126523226, -94.1654561785225], [51.318758547620675, -90.89218191500055, 80.37755397336223], [-5.992300132642427, 33.224483207753764, -12.873910620366052]]"
A2,66,3,-1,149201,149253,0.203125,151386,230157,149769,2.21875,platform_onset_hypothesis,150099,-1.0,150099.0,-1.0,150099,3.5078125,1.2890625,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.4078125,1.2890625,1.0,True,False,response_minus_gap,configured_horizon,observed_click,137084,181171,causal,retained,149137,150074,0.0,549.907687700553,8.889353161762074,"[[-69.13108595695121, 43.452802748445606, -124.47423425231955], [-283.9990864363257, -31.712576209495296, -296.23577244938633], [23.505948875042286, 3.6590475855773903, 38.232574315185786]]"
A2,67,3,1,151386,151438,0.203125,153562,230157,151953,2.21484375,platform_onset_hypothesis,152275,1.0,152275.0,1.0,152275,3.47265625,1.2578125,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.37265625,1.2578125,1.0,True,False,response_minus_gap,configured_horizon,observed_click,137084,181171,causal,retained,151322,152250,0.0,1123.597774309341,11.344879210970078,"[[81.48241763003416, 312.9770574597669, 172.50743831848388], [-216.12898235253888, -240.0415170025771, -328.75689011854064], [16.53604698406542, 6.980245245600298, 33.34067708004797]]"
A2,68,3,1,153562,153614,0.203125,155802,230157,154129,2.21484375,platform_onset_hypothesis,154519,-1.0,154519.0,-1.0,154519,3.73828125,1.5234375,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,False,3.63828125,1.5234375,1.0,True,False,response_minus_gap,configured_horizon,observed_click,137084,181171,causal,quality,153498,154494,0.07868383404864092,3138.9684220594845,548.182351588045,
A2,69,3,-1,155802,155855,0.20703125,158051,230157,156370,2.21875,platform_onset_hypothesis,156765,-1.0,156765.0,-1.0,156765,3.76171875,1.54296875,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.66171875,1.54296875,1.0,True,False,response_minus_gap,configured_horizon,observed_click,137084,181171,causal,retained,155738,156740,0.0,281.4074600230416,10.004526642485189,"[[-94.13756034974452, -225.5689509113442, -63.93907231754031], [168.57701236550258, 141.359316786016, 107.07359302573067], [-76.83880814658906, -35.91352848664821, -65.73331528023425]]"
A2,70,3,-1,158051,158103,0.203125,160243,230157,158618,2.21484375,platform_onset_hypothesis,158959,-1.0,158959.0,-1.0,158959,3.546875,1.33203125,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.446875,1.33203125,1.0,True,False,response_minus_gap,configured_horizon,observed_click,137084,181171,causal,retained,157987,158934,0.0,940.841379439592,16.287119186863436,"[[-208.50507631898392, -309.2895451679611, -342.50887268743554], [115.07280164459685, -297.708648683845, 91.39694537072563], [-16.218540450895482, 10.2866817573748, -11.558976049609289]]"
A2,71,3,1,160243,160295,0.203125,162412,230157,160811,2.21875,platform_onset_hypothesis,161126,-1.0,161126.0,-1.0,161126,3.44921875,1.23046875,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.34921875,1.23046875,1.0,True,False,response_minus_gap,configured_horizon,observed_click,137084,181171,causal,retained,160179,161101,0.0,332.4261502902612,9.697562377952607,"[[-165.41305859401285, -159.36977592172843, -246.86630870948522], [-79.54669409061133, -332.39385672123706, -82.3378444952734], [30.105130625455157, 46.50768253915598, 48.07069052978159]]"
A2,72,3,1,162412,162464,0.203125,164560,230157,162979,2.21484375,platform_onset_hypothesis,163276,-1.0,163276.0,-1.0,163276,3.375,1.16015625,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.275,1.16015625,1.0,True,False,response_minus_gap,configured_horizon,observed_click,137084,181171,causal,retained,162348,163251,0.0,967.2998574294112,15.600597424268301,"[[528.1795951311956, 652.106614228951, 953.2530889198861], [116.4266772573711, 601.2412664563526, 269.96074571786505], [11.754008389955992, -6.025123719011654, 8.118999750124772]]"
A2,73,3,1,164560,164612,0.203125,166789,230157,165127,2.21484375,platform_onset_hypothesis,165503,1.0,165503.0,1.0,165503,3.68359375,1.46875,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.58359375,1.46875,1.0,True,False,response_minus_gap,configured_horizon,observed_click,137084,181171,causal,retained,164496,165478,0.0,274.33953998729146,12.7991430243721,"[[-119.44493536975187, -250.6384180851549, -185.00537182830737], [-2.539695814357742, -74.8648019396227, 15.541244014851756], [10.60457830089657, 39.767478289688455, 10.048345570585033]]"
A2,74,3,1,166789,166841,0.203125,169005,230157,167356,2.21484375,platform_onset_hypothesis,167721,-1.0,167721.0,-1.0,167721,3.640625,1.42578125,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.540625,1.42578125,1.0,True,False,response_minus_gap,configured_horizon,observed_click,137084,181171,causal,retained,166725,167696,0.0,315.25693979455343,12.979436642072528,"[[38.35790354547936, 203.31191170609256, 77.19781609920884], [10.92423417692126, -33.62845840809341, 26.84321249718898], [-10.84643313697826, -7.287649661010975, -15.921559407882025]]"
