scenario,time_s,correct_cdf,error_cdf,unresolved_survival
low_evidence,0.62109375,0.0028333333333333335,0.00016666666666666666,0.997
low_evidence,0.625,0.0028333333333333335,0.00016666666666666666,0.997
low_evidence,0.62890625,0.0028333333333333335,0.00016666666666666666,0.997
low_evidence,0.6328125,0.0028333333333333335,0.00016666666666666666,0.997
low_evidence,0.63671875,0.0028333333333333335,0.00016666666666666666,0.997
low_evidence,0.640625,0.0028333333333333335,0.00016666666666666666,0.997
low_evidence,0.64453125,0.0028333333333333335,0.0003333333333333333,0.9968333333333333
low_evidence,0.6484375,0.0031666666666666666,0.0003333333333333333,0.9965
low_evidence,0.65234375,0.0033333333333333335,0.0003333333333333333,0.9963333333333334
low_evidence,0.65625,0.0033333333333333335,0.0003333333333333333,0.9963333333333334
low_evidence,0.66015625,0.0035,0.0003333333333333333,0.9961666666666668
low_evidence,0.6640625,0.0035,0.0005,0.9960000000000001
low_evidence,0.66796875,0.0035,0.0005,0.9960000000000001
low_evidence,0.671875,0.0036666666666666666,0.0005,0.9958333333333333
low_evidence,0.67578125,0.004166666666666667,0.0005,0.9953333333333334
low_evidence,0.6796875,0.004166666666666667,0.0005,0.9953333333333334
low_evidence,0.68359375,0.004166666666666667,0.0005,0.9953333333333334
low_evidence,0.6875,0.004166666666666667,0.0005,0.9953333333333334
low_evidence,0.69140625,0.004166666666666667,0.0005,0.9953333333333334
low_evidence,0.6953125,0.004333333333333333,0.0005,0.9951666666666668
low_evidence,0.69921875,0.004333333333333333,0.0005,0.9951666666666668
low_evidence,0.703125,0.004333333333333333,0.0005,0.9951666666666668
low_evidence,0.70703125,0.004833333333333334,0.0008333333333333334,0.9943333333333333
low_evidence,0.7109375,0.004833333333333334,0.0008333333333333334,0.9943333333333333
low_evidence,0.71484375,0.004833333333333334,0.0008333333333333334,0.9943333333333333
low_evidence,0.71875,0.004833333333333334,0.0008333333333333334,0.9943333333333333
low_evidence,0.72265625,0.004833333333333334,0.0008333333333333334,0.9943333333333333
low_evidence,0.7265625,0.004833333333333334,0.0008333333333333334,0.9943333333333333
low_evidence,0.73046875,0.005,0.001,0.994
low_evidence,0.734375,0.005,0.001,0.994
low_evidence,0.73828125,0.005666666666666667,0.0011666666666666668,0.9931666666666666
low_evidence,0.7421875,0.005666666666666667,0.0011666666666666668,0.9931666666666666
low_evidence,0.74609375,0.005833333333333334,0.0011666666666666668,0.993
low_evidence,0.75,0.006333333333333333,0.0011666666666666668,0.9925
low_evidence,0.75390625,0.006333333333333333,0.0011666666666666668,0.9925
low_evidence,0.7578125,0.0065,0.0011666666666666668,0.9923333333333334
low_evidence,0.76171875,0.006666666666666667,0.0013333333333333333,0.992
low_evidence,0.765625,0.006666666666666667,0.0013333333333333333,0.992
low_evidence,0.76953125,0.006666666666666667,0.0015,0.9918333333333333
low_evidence,0.7734375,0.007,0.0015,0.9915
low_evidence,0.77734375,0.007166666666666667,0.0015,0.9913333333333334
low_evidence,0.78125,0.007166666666666667,0.0015,0.9913333333333334
low_evidence,0.78515625,0.007166666666666667,0.0016666666666666668,0.9911666666666666
low_evidence,0.7890625,0.007333333333333333,0.0018333333333333333,0.9908333333333333
low_evidence,0.79296875,0.0075,0.0018333333333333333,0.9906666666666667
low_evidence,0.796875,0.007833333333333333,0.002,0.9901666666666666
low_evidence,0.80078125,0.008166666666666666,0.002,0.9898333333333333
low_evidence,0.8046875,0.008333333333333333,0.0021666666666666666,0.9895
low_evidence,0.80859375,0.008333333333333333,0.0021666666666666666,0.9895
low_evidence,0.8125,0.008333333333333333,0.0021666666666666666,0.9895
low_evidence,0.81640625,0.008666666666666666,0.0021666666666666666,0.9891666666666666
low_evidence,0.8203125,0.008833333333333334,0.0023333333333333335,0.9888333333333333
low_evidence,0.82421875,0.009166666666666667,0.0023333333333333335,0.9885
low_evidence,0.828125,0.009333333333333334,0.0023333333333333335,0.9883333333333334
low_evidence,0.83203125,0.010166666666666666,0.0023333333333333335,0.9875
low_evidence,0.8359375,0.010666666666666666,0.0025,0.9868333333333333
low_evidence,0.83984375,0.010833333333333334,0.0025,0.9866666666666667
low_evidence,0.84375,0.011166666666666667,0.0028333333333333335,0.986
low_evidence,0.84765625,0.0115,0.0028333333333333335,0.9856666666666667
low_evidence,0.8515625,0.011833333333333333,0.0028333333333333335,0.9853333333333333
low_evidence,0.85546875,0.011833333333333333,0.0028333333333333335,0.9853333333333333
low_evidence,0.859375,0.012,0.0031666666666666666,0.9848333333333333
low_evidence,0.86328125,0.012166666666666666,0.0035,0.9843333333333334
low_evidence,0.8671875,0.012333333333333333,0.0035,0.9841666666666667
low_evidence,0.87109375,0.012666666666666666,0.0035,0.9838333333333333
low_evidence,0.875,0.013,0.0035,0.9835
low_evidence,0.87890625,0.013,0.0035,0.9835
low_evidence,0.8828125,0.013333333333333334,0.0035,0.9831666666666667
low_evidence,0.88671875,0.013833333333333333,0.0035,0.9826666666666667
low_evidence,0.890625,0.014333333333333333,0.0035,0.9821666666666667
low_evidence,0.89453125,0.014833333333333334,0.0035,0.9816666666666667
low_evidence,0.8984375,0.015333333333333332,0.0035,0.9811666666666667
low_evidence,0.90234375,0.015333333333333332,0.0035,0.9811666666666667
low_evidence,0.90625,0.0155,0.0035,0.9810000000000001
low_evidence,0.91015625,0.015666666666666666,0.0035,0.9808333333333333
low_evidence,0.9140625,0.015833333333333335,0.0035,0.9806666666666667
low_evidence,0.91796875,0.01633333333333333,0.0035,0.9801666666666667
low_evidence,0.921875,0.016833333333333332,0.0035,0.9796666666666667
low_evidence,0.92578125,0.017333333333333333,0.0035,0.9791666666666667
low_evidence,0.9296875,0.018,0.0035,0.9785
low_evidence,0.93359375,0.018333333333333333,0.0035,0.9781666666666667
low_evidence,0.9375,0.019166666666666665,0.0035,0.9773333333333334
low_evidence,0.94140625,0.0195,0.0035,0.9770000000000001
low_evidence,0.9453125,0.019833333333333335,0.0035,0.9766666666666667
low_evidence,0.94921875,0.02033333333333333,0.0035,0.9761666666666667
low_evidence,0.953125,0.020833333333333332,0.0035,0.9756666666666667
low_evidence,0.95703125,0.021,0.003833333333333333,0.9751666666666666
low_evidence,0.9609375,0.021833333333333333,0.003833333333333333,0.9743333333333333
low_evidence,0.96484375,0.0225,0.003833333333333333,0.9736666666666667
low_evidence,0.96875,0.02266666666666667,0.003833333333333333,0.9735
low_evidence,0.97265625,0.022833333333333334,0.003833333333333333,0.9733333333333333
low_evidence,0.9765625,0.023666666666666666,0.003833333333333333,0.9725
low_evidence,0.98046875,0.023833333333333335,0.004,0.9721666666666666
low_evidence,0.984375,0.024166666666666666,0.004,0.9718333333333333
low_evidence,0.98828125,0.024666666666666667,0.004166666666666667,0.9711666666666667
low_evidence,0.9921875,0.024833333333333332,0.004166666666666667,0.971
low_evidence,0.99609375,0.025333333333333333,0.004333333333333333,0.9703333333333334
low_evidence,1.0,0.025666666666666667,0.004666666666666667,0.9696666666666667
low_evidence,1.00390625,0.025833333333333333,0.004666666666666667,0.9694999999999999
low_evidence,1.0078125,0.026,0.004666666666666667,0.9693333333333333
low_evidence,1.01171875,0.026166666666666668,0.004666666666666667,0.9691666666666666
low_evidence,1.015625,0.026333333333333334,0.004666666666666667,0.969
low_evidence,1.01953125,0.026833333333333334,0.004833333333333334,0.9683333333333333
low_evidence,1.0234375,0.027,0.005,0.968
low_evidence,1.02734375,0.027166666666666665,0.005,0.9678333333333333
low_evidence,1.03125,0.027666666666666666,0.005,0.9673333333333334
low_evidence,1.03515625,0.027666666666666666,0.005,0.9673333333333334
low_evidence,1.0390625,0.027833333333333335,0.005166666666666667,0.967
low_evidence,1.04296875,0.028166666666666666,0.005166666666666667,0.9666666666666667
low_evidence,1.046875,0.028666666666666667,0.005166666666666667,0.9661666666666667
low_evidence,1.05078125,0.028833333333333332,0.005166666666666667,0.966
low_evidence,1.0546875,0.029166666666666667,0.005166666666666667,0.9656666666666667
low_evidence,1.05859375,0.029166666666666667,0.005166666666666667,0.9656666666666667
low_evidence,1.0625,0.029833333333333333,0.005166666666666667,0.965
low_evidence,1.06640625,0.030333333333333334,0.005333333333333333,0.9643333333333334
low_evidence,1.0703125,0.030666666666666665,0.005666666666666667,0.9636666666666667
low_evidence,1.07421875,0.03166666666666667,0.005666666666666667,0.9626666666666667
low_evidence,1.078125,0.03183333333333333,0.006,0.9621666666666666
low_evidence,1.08203125,0.03233333333333333,0.006,0.9616666666666667
low_evidence,1.0859375,0.0325,0.006166666666666667,0.9613333333333334
low_evidence,1.08984375,0.03333333333333333,0.006333333333333333,0.9603333333333334
low_evidence,1.09375,0.0335,0.006333333333333333,0.9601666666666667
low_evidence,1.09765625,0.033666666666666664,0.006666666666666667,0.9596666666666667
low_evidence,1.1015625,0.034,0.006666666666666667,0.9593333333333333
low_evidence,1.10546875,0.034166666666666665,0.006666666666666667,0.9591666666666666
low_evidence,1.109375,0.034166666666666665,0.006666666666666667,0.9591666666666666
low_evidence,1.11328125,0.035,0.006666666666666667,0.9583333333333333
low_evidence,1.1171875,0.035333333333333335,0.006833333333333334,0.9578333333333333
low_evidence,1.12109375,0.0355,0.006833333333333334,0.9576666666666667
low_evidence,1.125,0.035833333333333335,0.007,0.9571666666666666
low_evidence,1.12890625,0.036,0.007,0.957
low_evidence,1.1328125,0.036,0.007166666666666667,0.9568333333333333
low_evidence,1.13671875,0.036166666666666666,0.007166666666666667,0.9566666666666667
low_evidence,1.140625,0.036333333333333336,0.007166666666666667,0.9565
low_evidence,1.14453125,0.03666666666666667,0.007166666666666667,0.9561666666666667
low_evidence,1.1484375,0.03666666666666667,0.007333333333333333,0.9560000000000001
low_evidence,1.15234375,0.03783333333333333,0.007333333333333333,0.9548333333333333
low_evidence,1.15625,0.038,0.007333333333333333,0.9546666666666667
low_evidence,1.16015625,0.0385,0.007333333333333333,0.9541666666666667
low_evidence,1.1640625,0.03883333333333333,0.0075,0.9536666666666668
low_evidence,1.16796875,0.03983333333333333,0.0075,0.9526666666666667
low_evidence,1.171875,0.04016666666666667,0.0075,0.9523333333333334
low_evidence,1.17578125,0.04066666666666666,0.007666666666666666,0.9516666666666667
low_evidence,1.1796875,0.041166666666666664,0.007666666666666666,0.9511666666666666
low_evidence,1.18359375,0.0415,0.007666666666666666,0.9508333333333333
low_evidence,1.1875,0.041833333333333333,0.007666666666666666,0.9504999999999999
low_evidence,1.19140625,0.0425,0.007666666666666666,0.9498333333333333
low_evidence,1.1953125,0.042666666666666665,0.007666666666666666,0.9496666666666667
low_evidence,1.19921875,0.043166666666666666,0.007833333333333333,0.949
low_evidence,1.203125,0.043666666666666666,0.008333333333333333,0.9480000000000001
low_evidence,1.20703125,0.04416666666666667,0.0085,0.9473333333333334
low_evidence,1.2109375,0.04466666666666667,0.0085,0.9468333333333334
low_evidence,1.21484375,0.045,0.008833333333333334,0.9461666666666666
low_evidence,1.21875,0.045,0.008833333333333334,0.9461666666666666
low_evidence,1.22265625,0.04583333333333333,0.008833333333333334,0.9453333333333334
low_evidence,1.2265625,0.04633333333333333,0.009,0.9446666666666667
low_evidence,1.23046875,0.0465,0.009166666666666667,0.9443333333333334
low_evidence,1.234375,0.04683333333333333,0.009333333333333334,0.9438333333333334
low_evidence,1.23828125,0.0475,0.009666666666666667,0.9428333333333333
low_evidence,1.2421875,0.0475,0.009833333333333333,0.9426666666666667
low_evidence,1.24609375,0.048,0.01,0.942
low_evidence,1.25,0.048666666666666664,0.01,0.9413333333333334
low_evidence,1.25390625,0.04883333333333333,0.01,0.9411666666666667
low_evidence,1.2578125,0.04933333333333333,0.01,0.9406666666666667
low_evidence,1.26171875,0.0495,0.01,0.9405
low_evidence,1.265625,0.049833333333333334,0.01,0.9401666666666667
low_evidence,1.26953125,0.050333333333333334,0.01,0.9396666666666667
low_evidence,1.2734375,0.0505,0.01,0.9395
low_evidence,1.27734375,0.0505,0.010333333333333333,0.9391666666666667
low_evidence,1.28125,0.050833333333333335,0.010666666666666666,0.9385
low_evidence,1.28515625,0.050833333333333335,0.010666666666666666,0.9385
low_evidence,1.2890625,0.051,0.010666666666666666,0.9383333333333332
low_evidence,1.29296875,0.05216666666666667,0.011,0.9368333333333333
low_evidence,1.296875,0.052833333333333336,0.011166666666666667,0.936
low_evidence,1.30078125,0.05333333333333334,0.011166666666666667,0.9355
low_evidence,1.3046875,0.05366666666666667,0.0115,0.9348333333333334
low_evidence,1.30859375,0.05366666666666667,0.0115,0.9348333333333334
low_evidence,1.3125,0.054,0.0115,0.9345
low_evidence,1.31640625,0.054,0.011666666666666667,0.9343333333333332
low_evidence,1.3203125,0.05483333333333333,0.011666666666666667,0.9335
low_evidence,1.32421875,0.05566666666666667,0.011833333333333333,0.9325
low_evidence,1.328125,0.05583333333333333,0.012166666666666666,0.932
low_evidence,1.33203125,0.056,0.012333333333333333,0.9316666666666666
low_evidence,1.3359375,0.056666666666666664,0.0125,0.9308333333333334
low_evidence,1.33984375,0.057,0.012666666666666666,0.9303333333333332
low_evidence,1.34375,0.057833333333333334,0.012666666666666666,0.9295
low_evidence,1.34765625,0.058666666666666666,0.012666666666666666,0.9286666666666666
low_evidence,1.3515625,0.058833333333333335,0.012833333333333334,0.9283333333333333
low_evidence,1.35546875,0.059166666666666666,0.013,0.9278333333333333
low_evidence,1.359375,0.0595,0.013,0.9275
low_evidence,1.36328125,0.059666666666666666,0.013,0.9273333333333333
low_evidence,1.3671875,0.06016666666666667,0.013,0.9268333333333333
low_evidence,1.37109375,0.06133333333333333,0.013,0.9256666666666666
low_evidence,1.375,0.06166666666666667,0.013333333333333334,0.925
low_evidence,1.37890625,0.06216666666666667,0.013666666666666667,0.9241666666666666
low_evidence,1.3828125,0.06266666666666666,0.013833333333333333,0.9235
low_evidence,1.38671875,0.06316666666666666,0.013833333333333333,0.9229999999999999
low_evidence,1.390625,0.0635,0.013833333333333333,0.9226666666666666
low_evidence,1.39453125,0.064,0.013833333333333333,0.9221666666666666
low_evidence,1.3984375,0.0645,0.013833333333333333,0.9216666666666666
low_evidence,1.40234375,0.06516666666666666,0.013833333333333333,0.9209999999999999
low_evidence,1.40625,0.06583333333333333,0.013833333333333333,0.9203333333333333
low_evidence,1.41015625,0.0665,0.013833333333333333,0.9196666666666666
low_evidence,1.4140625,0.067,0.014166666666666666,0.9188333333333334
low_evidence,1.41796875,0.06716666666666667,0.014166666666666666,0.9186666666666666
low_evidence,1.421875,0.06783333333333333,0.014166666666666666,0.918
low_evidence,1.42578125,0.06833333333333333,0.014333333333333333,0.9173333333333333
low_evidence,1.4296875,0.06866666666666667,0.0145,0.9168333333333334
low_evidence,1.43359375,0.06933333333333333,0.0145,0.9161666666666667
low_evidence,1.4375,0.07,0.0145,0.9155
low_evidence,1.44140625,0.07016666666666667,0.015,0.9148333333333333
low_evidence,1.4453125,0.0705,0.015,0.9145
low_evidence,1.44921875,0.07166666666666667,0.015,0.9133333333333333
low_evidence,1.453125,0.0725,0.015,0.9125
low_evidence,1.45703125,0.0725,0.015166666666666667,0.9123333333333333
low_evidence,1.4609375,0.07266666666666667,0.015166666666666667,0.9121666666666667
low_evidence,1.46484375,0.07366666666666667,0.0155,0.9108333333333334
low_evidence,1.46875,0.07466666666666667,0.0155,0.9098333333333334
low_evidence,1.47265625,0.07533333333333334,0.0155,0.9091666666666667
low_evidence,1.4765625,0.07583333333333334,0.015666666666666666,0.9085
low_evidence,1.48046875,0.07616666666666666,0.015833333333333335,0.9079999999999999
low_evidence,1.484375,0.07733333333333334,0.015833333333333335,0.9068333333333333
low_evidence,1.48828125,0.07783333333333334,0.015833333333333335,0.9063333333333333
low_evidence,1.4921875,0.078,0.016166666666666666,0.9058333333333334
low_evidence,1.49609375,0.07816666666666666,0.016166666666666666,0.9056666666666666
low_evidence,1.5,0.07883333333333334,0.01633333333333333,0.9048333333333334
low_evidence,1.50390625,0.07916666666666666,0.0165,0.9043333333333334
low_evidence,1.5078125,0.07966666666666666,0.016666666666666666,0.9036666666666666
low_evidence,1.51171875,0.07983333333333334,0.016833333333333332,0.9033333333333333
low_evidence,1.515625,0.08,0.017,0.903
low_evidence,1.51953125,0.08033333333333334,0.017166666666666667,0.9025
low_evidence,1.5234375,0.08066666666666666,0.0175,0.9018333333333334
low_evidence,1.52734375,0.08116666666666666,0.017666666666666667,0.9011666666666667
low_evidence,1.53125,0.0815,0.018,0.9005
low_evidence,1.53515625,0.08166666666666667,0.018,0.9003333333333333
low_evidence,1.5390625,0.082,0.018,0.9
low_evidence,1.54296875,0.083,0.018166666666666668,0.8988333333333334
low_evidence,1.546875,0.0835,0.018166666666666668,0.8983333333333333
low_evidence,1.55078125,0.08383333333333333,0.018166666666666668,0.898
low_evidence,1.5546875,0.084,0.018166666666666668,0.8978333333333334
low_evidence,1.55859375,0.0845,0.018333333333333333,0.8971666666666667
low_evidence,1.5625,0.08466666666666667,0.018333333333333333,0.897
low_evidence,1.56640625,0.08466666666666667,0.018333333333333333,0.897
low_evidence,1.5703125,0.08533333333333333,0.018666666666666668,0.8959999999999999
low_evidence,1.57421875,0.0855,0.019,0.8955
low_evidence,1.578125,0.086,0.019,0.895
low_evidence,1.58203125,0.0865,0.019,0.8945
low_evidence,1.5859375,0.08716666666666667,0.019333333333333334,0.8935000000000001
low_evidence,1.58984375,0.08733333333333333,0.019333333333333334,0.8933333333333333
low_evidence,1.59375,0.08766666666666667,0.019333333333333334,0.893
low_evidence,1.59765625,0.08866666666666667,0.0195,0.8918333333333334
low_evidence,1.6015625,0.08883333333333333,0.0195,0.8916666666666667
low_evidence,1.60546875,0.08916666666666667,0.0195,0.8913333333333334
low_evidence,1.609375,0.09016666666666667,0.0195,0.8903333333333333
low_evidence,1.61328125,0.09066666666666667,0.0195,0.8898333333333334
low_evidence,1.6171875,0.09116666666666666,0.019666666666666666,0.8891666666666667
low_evidence,1.62109375,0.0915,0.019833333333333335,0.8886666666666666
low_evidence,1.625,0.09166666666666666,0.019833333333333335,0.8885
low_evidence,1.62890625,0.09216666666666666,0.019833333333333335,0.888
low_evidence,1.6328125,0.0925,0.020166666666666666,0.8873333333333333
low_evidence,1.63671875,0.09283333333333334,0.020166666666666666,0.887
low_evidence,1.640625,0.09316666666666666,0.020166666666666666,0.8866666666666667
low_evidence,1.64453125,0.09316666666666666,0.02033333333333333,0.8865000000000001
low_evidence,1.6484375,0.0935,0.02033333333333333,0.8861666666666667
low_evidence,1.65234375,0.09383333333333334,0.02033333333333333,0.8858333333333334
low_evidence,1.65625,0.09416666666666666,0.02033333333333333,0.8855000000000001
low_evidence,1.66015625,0.09433333333333334,0.02033333333333333,0.8853333333333333
low_evidence,1.6640625,0.09466666666666666,0.02033333333333333,0.885
low_evidence,1.66796875,0.09483333333333334,0.02033333333333333,0.8848333333333334
low_evidence,1.671875,0.09516666666666666,0.0205,0.8843333333333334
low_evidence,1.67578125,0.09616666666666666,0.0205,0.8833333333333334
low_evidence,1.6796875,0.09683333333333333,0.020666666666666667,0.8825000000000001
low_evidence,1.68359375,0.09733333333333333,0.020666666666666667,0.8820000000000001
low_evidence,1.6875,0.09833333333333333,0.021,0.8806666666666666
low_evidence,1.69140625,0.09916666666666667,0.021,0.8798333333333334
low_evidence,1.6953125,0.0995,0.021,0.8795
low_evidence,1.69921875,0.1,0.021,0.879
low_evidence,1.703125,0.10066666666666667,0.021166666666666667,0.8781666666666667
low_evidence,1.70703125,0.101,0.021333333333333333,0.8776666666666667
low_evidence,1.7109375,0.1015,0.021333333333333333,0.8771666666666667
low_evidence,1.71484375,0.10183333333333333,0.021333333333333333,0.8768333333333334
low_evidence,1.71875,0.10283333333333333,0.021333333333333333,0.8758333333333334
low_evidence,1.72265625,0.10366666666666667,0.021666666666666667,0.8746666666666667
low_evidence,1.7265625,0.104,0.021833333333333333,0.8741666666666666
low_evidence,1.73046875,0.10416666666666667,0.021833333333333333,0.874
low_evidence,1.734375,0.10466666666666667,0.0225,0.8728333333333333
low_evidence,1.73828125,0.10533333333333333,0.0225,0.8721666666666668
low_evidence,1.7421875,0.10583333333333333,0.0225,0.8716666666666667
low_evidence,1.74609375,0.10666666666666667,0.0225,0.8708333333333333
low_evidence,1.75,0.10733333333333334,0.0225,0.8701666666666668
low_evidence,1.75390625,0.10783333333333334,0.0225,0.8696666666666667
low_evidence,1.7578125,0.1085,0.0225,0.869
low_evidence,1.76171875,0.10866666666666666,0.02266666666666667,0.8686666666666667
low_evidence,1.765625,0.10883333333333334,0.02266666666666667,0.8685
low_evidence,1.76953125,0.10916666666666666,0.023333333333333334,0.8675
low_evidence,1.7734375,0.11,0.023833333333333335,0.8661666666666666
low_evidence,1.77734375,0.11033333333333334,0.023833333333333335,0.8658333333333332
low_evidence,1.78125,0.111,0.024333333333333332,0.8646666666666667
low_evidence,1.78515625,0.11133333333333334,0.024666666666666667,0.8640000000000001
low_evidence,1.7890625,0.1115,0.024833333333333332,0.8636666666666666
low_evidence,1.79296875,0.112,0.025,0.863
low_evidence,1.796875,0.1125,0.025166666666666667,0.8623333333333333
low_evidence,1.80078125,0.113,0.025166666666666667,0.8618333333333333
low_evidence,1.8046875,0.11333333333333333,0.025166666666666667,0.8615
low_evidence,1.80859375,0.11366666666666667,0.025166666666666667,0.8611666666666666
low_evidence,1.8125,0.11383333333333333,0.025333333333333333,0.8608333333333333
low_evidence,1.81640625,0.11416666666666667,0.0255,0.8603333333333334
low_evidence,1.8203125,0.11483333333333333,0.026,0.8591666666666666
low_evidence,1.82421875,0.11483333333333333,0.026166666666666668,0.859
low_evidence,1.828125,0.116,0.026333333333333334,0.8576666666666667
low_evidence,1.83203125,0.1165,0.026333333333333334,0.8571666666666666
low_evidence,1.8359375,0.11683333333333333,0.02666666666666667,0.8565
low_evidence,1.83984375,0.11733333333333333,0.027,0.8556666666666667
low_evidence,1.84375,0.11783333333333333,0.027166666666666665,0.855
low_evidence,1.84765625,0.11816666666666667,0.027333333333333334,0.8545
low_evidence,1.8515625,0.11866666666666667,0.0275,0.8538333333333333
low_evidence,1.85546875,0.11883333333333333,0.027833333333333335,0.8533333333333333
low_evidence,1.859375,0.11916666666666667,0.027833333333333335,0.853
low_evidence,1.86328125,0.11933333333333333,0.027833333333333335,0.8528333333333333
low_evidence,1.8671875,0.12,0.028166666666666666,0.8518333333333333
low_evidence,1.87109375,0.121,0.028166666666666666,0.8508333333333333
low_evidence,1.875,0.12166666666666667,0.028333333333333332,0.85
low_evidence,1.87890625,0.12233333333333334,0.028333333333333332,0.8493333333333334
low_evidence,1.8828125,0.1225,0.028333333333333332,0.8491666666666666
low_evidence,1.88671875,0.12283333333333334,0.0285,0.8486666666666667
low_evidence,1.890625,0.12366666666666666,0.028666666666666667,0.8476666666666667
low_evidence,1.89453125,0.12466666666666666,0.028666666666666667,0.8466666666666667
low_evidence,1.8984375,0.12483333333333334,0.028833333333333332,0.8463333333333333
low_evidence,1.90234375,0.12583333333333332,0.029333333333333333,0.8448333333333333
low_evidence,1.90625,0.12616666666666668,0.029333333333333333,0.8445
low_evidence,1.91015625,0.12666666666666668,0.029666666666666668,0.8436666666666667
low_evidence,1.9140625,0.12716666666666668,0.029666666666666668,0.8431666666666667
low_evidence,1.91796875,0.1275,0.029833333333333333,0.8426666666666667
low_evidence,1.921875,0.12816666666666668,0.03,0.8418333333333333
low_evidence,1.92578125,0.12833333333333333,0.030166666666666668,0.8415
low_evidence,1.9296875,0.129,0.0305,0.8405
low_evidence,1.93359375,0.12983333333333333,0.030833333333333334,0.8393333333333333
low_evidence,1.9375,0.13033333333333333,0.030833333333333334,0.8388333333333333
low_evidence,1.94140625,0.13116666666666665,0.031166666666666665,0.8376666666666667
low_evidence,1.9453125,0.13133333333333333,0.03133333333333333,0.8373333333333334
low_evidence,1.94921875,0.132,0.0315,0.8365
low_evidence,1.953125,0.13233333333333333,0.03166666666666667,0.8360000000000001
low_evidence,1.95703125,0.13283333333333333,0.03183333333333333,0.8353333333333333
low_evidence,1.9609375,0.13316666666666666,0.032,0.8348333333333333
low_evidence,1.96484375,0.13383333333333333,0.032,0.8341666666666666
low_evidence,1.96875,0.13416666666666666,0.03216666666666667,0.8336666666666667
low_evidence,1.97265625,0.1345,0.03233333333333333,0.8331666666666666
low_evidence,1.9765625,0.13516666666666666,0.03233333333333333,0.8325
low_evidence,1.98046875,0.136,0.03233333333333333,0.8316666666666667
low_evidence,1.984375,0.13716666666666666,0.03233333333333333,0.8305
low_evidence,1.98828125,0.138,0.03233333333333333,0.8296666666666667
low_evidence,1.9921875,0.1385,0.03233333333333333,0.8291666666666666
low_evidence,1.99609375,0.13933333333333334,0.03233333333333333,0.8283333333333334
low_evidence,2.0,0.13966666666666666,0.03283333333333333,0.8275
short_deadline,0.0,0.0,0.0,1.0
short_deadline,0.00390625,0.0,0.0,1.0
short_deadline,0.0078125,0.0,0.0,1.0
short_deadline,0.01171875,0.0,0.0,1.0
short_deadline,0.015625,0.0,0.0,1.0
short_deadline,0.01953125,0.0,0.0,1.0
short_deadline,0.0234375,0.0,0.0,1.0
short_deadline,0.02734375,0.0,0.0,1.0
short_deadline,0.03125,0.0,0.0,1.0
short_deadline,0.03515625,0.0,0.0,1.0
short_deadline,0.0390625,0.0,0.0,1.0
short_deadline,0.04296875,0.0,0.0,1.0
short_deadline,0.046875,0.0,0.0,1.0
short_deadline,0.05078125,0.0,0.0,1.0
short_deadline,0.0546875,0.0,0.0,1.0
short_deadline,0.05859375,0.0,0.0,1.0
short_deadline,0.0625,0.0,0.0,1.0
short_deadline,0.06640625,0.0,0.0,1.0
short_deadline,0.0703125,0.0,0.0,1.0
short_deadline,0.07421875,0.0,0.0,1.0
short_deadline,0.078125,0.0,0.0,1.0
short_deadline,0.08203125,0.0,0.0,1.0
short_deadline,0.0859375,0.0,0.0,1.0
short_deadline,0.08984375,0.0,0.0,1.0
short_deadline,0.09375,0.0,0.0,1.0
short_deadline,0.09765625,0.0,0.0,1.0
short_deadline,0.1015625,0.0,0.0,1.0
short_deadline,0.10546875,0.0,0.0,1.0
short_deadline,0.109375,0.0,0.0,1.0
short_deadline,0.11328125,0.0,0.0,1.0
short_deadline,0.1171875,0.0,0.0,1.0
short_deadline,0.12109375,0.0,0.0,1.0
short_deadline,0.125,0.0,0.0,1.0
short_deadline,0.12890625,0.0,0.0,1.0
short_deadline,0.1328125,0.0,0.0,1.0
short_deadline,0.13671875,0.0,0.0,1.0
short_deadline,0.140625,0.0,0.0,1.0
short_deadline,0.14453125,0.0,0.0,1.0
short_deadline,0.1484375,0.0,0.0,1.0
short_deadline,0.15234375,0.0,0.0,1.0
short_deadline,0.15625,0.0,0.0,1.0
short_deadline,0.16015625,0.0,0.0,1.0
short_deadline,0.1640625,0.0,0.0,1.0
short_deadline,0.16796875,0.0,0.0,1.0
short_deadline,0.171875,0.0,0.0,1.0
short_deadline,0.17578125,0.00016666666666666666,0.0,0.9998333333333334
short_deadline,0.1796875,0.00016666666666666666,0.0,0.9998333333333334
short_deadline,0.18359375,0.00016666666666666666,0.0,0.9998333333333334
short_deadline,0.1875,0.00016666666666666666,0.0,0.9998333333333334
short_deadline,0.19140625,0.0005,0.0,0.9995
short_deadline,0.1953125,0.0006666666666666666,0.0,0.9993333333333333
short_deadline,0.19921875,0.0006666666666666666,0.0,0.9993333333333333
short_deadline,0.203125,0.0008333333333333334,0.0,0.9991666666666666
short_deadline,0.20703125,0.001,0.0,0.999
short_deadline,0.2109375,0.001,0.0,0.999
short_deadline,0.21484375,0.0011666666666666668,0.0,0.9988333333333334
short_deadline,0.21875,0.0011666666666666668,0.0,0.9988333333333334
short_deadline,0.22265625,0.0013333333333333333,0.0,0.9986666666666667
short_deadline,0.2265625,0.0016666666666666668,0.0,0.9983333333333333
short_deadline,0.23046875,0.0016666666666666668,0.0,0.9983333333333333
short_deadline,0.234375,0.0023333333333333335,0.0,0.9976666666666667
