iteration,dataset,model,n,BA,AUC,recall_left,recall_right
21,A1,post_given_past,67,0.45,0.45803571428571427,0.5,0.4
21,A2,past_only,70,0.507569386038688,0.4322960470984021,0.4634146341463415,0.5517241379310345
21,A2,post_erp,70,0.42136248948696386,0.43902439024390244,0.4634146341463415,0.3793103448275862
21,A2,post_given_past,70,0.39907485281749366,0.44238856181665265,0.4878048780487805,0.3103448275862069
21,B1,past_only,69,0.40630252100840336,0.3521008403361345,0.37142857142857144,0.4411764705882353
21,B1,post_erp,69,0.5785714285714285,0.561344537815126,0.6571428571428571,0.5
21,B1,post_given_past,69,0.5504201680672269,0.4924369747899161,0.5714285714285714,0.5294117647058824
21,B2,past_only,69,0.4577702702702703,0.4788851351351351,0.375,0.5405405405405406
21,B2,post_erp,69,0.5806587837837838,0.5962837837837838,0.59375,0.5675675675675675
21,B2,post_given_past,69,0.5806587837837838,0.5827702702702703,0.59375,0.5675675675675675
22,pooled,past_only,275,0.5238095238095237,0.5270370370370371,0.5142857142857142,0.5333333333333333
22,pooled,post_erp,275,0.4626984126984127,0.4585185185185185,0.4142857142857143,0.5111111111111111
22,pooled,post_given_past,275,0.4734126984126984,0.4623280423280423,0.4357142857142857,0.5111111111111111
22,A1,past_only,67,0.6084821428571429,0.5776785714285715,0.53125,0.6857142857142857
22,A1,post_erp,67,0.4705357142857143,0.4669642857142857,0.3125,0.6285714285714286
22,A1,post_given_past,67,0.5758928571428572,0.49553571428571425,0.4375,0.7142857142857143
22,A2,past_only,70,0.5218671152228764,0.5912531539108495,0.5609756097560976,0.4827586206896552
22,A2,post_erp,70,0.468040370058873,0.42724978973927674,0.4878048780487805,0.4482758620689655
22,A2,post_given_past,70,0.40201850294365016,0.3666947014297729,0.3902439024390244,0.41379310344827586
22,B1,past_only,69,0.5071428571428571,0.4252100840336135,0.5142857142857142,0.5
22,B1,post_erp,69,0.47773109243697476,0.49831932773109244,0.5142857142857142,0.4411764705882353
22,B1,post_given_past,69,0.4630252100840336,0.5050420168067227,0.5142857142857142,0.4117647058823529
22,B2,past_only,69,0.4484797297297297,0.4898648648648649,0.4375,0.4594594594594595
22,B2,post_erp,69,0.41300675675675674,0.3817567567567568,0.3125,0.5135135135135135
22,B2,post_given_past,69,0.44636824324324326,0.43496621621621623,0.40625,0.4864864864864865
23,pooled,past_only,275,0.4842592592592593,0.4899470899470899,0.45,0.5185185185185185
23,pooled,post_erp,275,0.49537037037037035,0.49084656084656086,0.45,0.5407407407407407
23,pooled,post_given_past,275,0.4880952380952381,0.5200529100529101,0.44285714285714284,0.5333333333333333
23,A1,past_only,67,0.4915178571428571,0.51875,0.46875,0.5142857142857142
23,A1,post_erp,67,0.6370535714285714,0.6089285714285715,0.53125,0.7428571428571429
23,A1,post_given_past,67,0.6084821428571429,0.6410714285714285,0.53125,0.6857142857142857
23,A2,past_only,70,0.5542472666105971,0.5878889823380993,0.4878048780487805,0.6206896551724138
23,A2,post_erp,70,0.5248107653490328,0.5458368376787216,0.4634146341463415,0.5862068965517241
23,A2,post_given_past,70,0.4802354920100925,0.5306980656013457,0.5121951219512195,0.4482758620689655
23,B1,past_only,69,0.47773109243697476,0.4369747899159664,0.5142857142857142,0.4411764705882353
23,B1,post_erp,69,0.47773109243697476,0.47394957983193275,0.5142857142857142,0.4411764705882353
23,B1,post_given_past,69,0.49327731092436977,0.5067226890756302,0.45714285714285713,0.5294117647058824
23,B2,past_only,69,0.41300675675675674,0.3876689189189189,0.3125,0.5135135135135135
23,B2,post_erp,69,0.34332770270270274,0.28547297297297297,0.28125,0.40540540540540543
23,B2,post_given_past,69,0.3547297297297297,0.3327702702702703,0.25,0.4594594594594595
24,pooled,past_only,275,0.4472222222222222,0.4585714285714286,0.45,0.4444444444444444
24,pooled,post_erp,275,0.4648148148148148,0.49407407407407405,0.5,0.42962962962962964
24,pooled,post_given_past,275,0.5197089947089947,0.5023809523809524,0.5357142857142857,0.5037037037037037
24,A1,past_only,67,0.46294642857142854,0.4392857142857143,0.46875,0.45714285714285713
24,A1,post_erp,67,0.40044642857142854,0.4705357142857143,0.34375,0.45714285714285713
24,A1,post_given_past,67,0.5098214285714285,0.5035714285714286,0.5625,0.45714285714285713
24,A2,past_only,70,0.34524810765349034,0.3851976450798991,0.4146341463414634,0.27586206896551724
24,A2,post_erp,70,0.49243061396131205,0.49453322119428095,0.5365853658536586,0.4482758620689655
24,A2,post_given_past,70,0.556349873843566,0.48444070647603027,0.5609756097560976,0.5517241379310345
24,B1,past_only,69,0.5218487394957982,0.5394957983193277,0.5142857142857142,0.5294117647058824
24,B1,post_erp,69,0.49159663865546216,0.5218487394957984,0.5714285714285714,0.4117647058823529
24,B1,post_given_past,69,0.5361344537815126,0.5588235294117646,0.5428571428571428,0.5294117647058824
24,B2,past_only,69,0.44636824324324326,0.4586148648648649,0.40625,0.4864864864864865
24,B2,post_erp,69,0.46832770270270274,0.4695945945945946,0.53125,0.40540540540540543
24,B2,post_given_past,69,0.47761824324324326,0.4535472972972973,0.46875,0.4864864864864865
25,pooled,past_only,275,0.5165343915343915,0.5335449735449735,0.5071428571428571,0.5259259259259259
25,pooled,post_erp,275,0.5376984126984127,0.5604232804232804,0.5642857142857143,0.5111111111111111
25,pooled,post_given_past,275,0.537037037037037,0.5583597883597883,0.6,0.4740740740740741
25,A1,past_only,67,0.6410714285714285,0.625,0.625,0.6571428571428571
25,A1,post_erp,67,0.47857142857142854,0.49553571428571425,0.5,0.45714285714285713
25,A1,post_given_past,67,0.42410714285714285,0.49017857142857146,0.5625,0.2857142857142857
25,A2,past_only,70,0.5197645079899075,0.5063078216989068,0.4878048780487805,0.5517241379310345
25,A2,post_erp,70,0.5147182506307821,0.5391084945332212,0.5121951219512195,0.5172413793103449
25,A2,post_given_past,70,0.5340622371740958,0.520605550883095,0.5853658536585366,0.4827586206896552
25,B1,past_only,69,0.4789915966386554,0.5521008403361345,0.42857142857142855,0.5294117647058824
25,B1,post_erp,69,0.5642857142857143,0.6092436974789917,0.6285714285714286,0.5
25,B1,post_given_past,69,0.5798319327731092,0.5605042016806723,0.5714285714285714,0.5882352941176471
25,B2,past_only,69,0.4391891891891892,0.4586148648648649,0.5,0.3783783783783784
25,B2,post_erp,69,0.5962837837837838,0.602195945945946,0.625,0.5675675675675675
25,B2,post_given_past,69,0.6140202702702703,0.6418918918918921,0.6875,0.5405405405405406
26,pooled,past_only,275,0.5051587301587301,0.5122751322751322,0.5214285714285715,0.4888888888888889
26,pooled,post_erp,275,0.5087301587301587,0.48455026455026456,0.5285714285714286,0.4888888888888889
26,pooled,post_given_past,275,0.49431216931216926,0.47952380952380946,0.5071428571428571,0.48148148148148145
26,A1,past_only,67,0.5200892857142857,0.5651785714285714,0.46875,0.5714285714285714
26,A1,post_erp,67,0.4276785714285714,0.39375,0.3125,0.5428571428571428
26,A1,post_given_past,67,0.3678571428571429,0.3794642857142857,0.25,0.4857142857142857
26,A2,past_only,70,0.5462573591253154,0.5365853658536586,0.6097560975609756,0.4827586206896552
26,A2,post_erp,70,0.5483599663582843,0.49621530698065597,0.6829268292682927,0.41379310344827586
26,A2,post_given_past,70,0.516820857863751,0.4920100925147183,0.5853658536585366,0.4482758620689655
26,B1,past_only,69,0.47815126050420165,0.5218487394957984,0.4857142857142857,0.47058823529411764
26,B1,post_erp,69,0.3915966386554622,0.37647058823529417,0.37142857142857144,0.4117647058823529
26,B1,post_given_past,69,0.4630252100840336,0.39327731092436974,0.5142857142857142,0.4117647058823529
26,B2,past_only,69,0.46621621621621623,0.43665540540540543,0.5,0.43243243243243246
26,B2,post_erp,69,0.6431587837837838,0.5793918918918919,0.71875,0.5675675675675675
26,B2,post_given_past,69,0.6119087837837838,0.5929054054054055,0.65625,0.5675675675675675
27,pooled,past_only,275,0.48703703703703705,0.5046560846560847,0.5,0.4740740740740741
27,pooled,post_erp,275,0.5341269841269841,0.5400529100529101,0.5571428571428572,0.5111111111111111
27,pooled,post_given_past,275,0.4978835978835978,0.4925925925925926,0.5142857142857142,0.48148148148148145
27,A1,past_only,67,0.58125,0.6660714285714285,0.5625,0.6
27,A1,post_erp,67,0.5696428571428571,0.50625,0.625,0.5142857142857142
27,A1,post_given_past,67,0.4642857142857143,0.40714285714285714,0.5,0.42857142857142855
27,A2,past_only,70,0.5391084945332212,0.534062237174096,0.5609756097560976,0.5172413793103449
27,A2,post_erp,70,0.556349873843566,0.544995794785534,0.5609756097560976,0.5517241379310345
27,A2,post_given_past,70,0.5613961312026914,0.4995794785534062,0.5365853658536586,0.5862068965517241
27,B1,past_only,69,0.4626050420168067,0.4890756302521009,0.5428571428571428,0.38235294117647056
27,B1,post_erp,69,0.4928571428571429,0.5378151260504201,0.4857142857142857,0.5
27,B1,post_given_past,69,0.4928571428571429,0.5033613445378151,0.4857142857142857,0.5
27,B2,past_only,69,0.35895270270270274,0.31249999999999994,0.3125,0.40540540540540543
27,B2,post_erp,69,0.5244932432432432,0.5388513513513514,0.5625,0.4864864864864865
27,B2,post_given_past,69,0.48184121621621623,0.5118243243243243,0.53125,0.43243243243243246
28,pooled,past_only,275,0.46851851851851856,0.47253968253968254,0.5,0.43703703703703706
28,pooled,post_erp,275,0.5533068783068783,0.5751322751322752,0.5214285714285715,0.5851851851851851
28,pooled,post_given_past,275,0.567989417989418,0.603015873015873,0.5285714285714286,0.6074074074074074
28,A1,past_only,67,0.42142857142857143,0.3089285714285714,0.5,0.34285714285714286
28,A1,post_erp,67,0.6383928571428572,0.7303571428571428,0.5625,0.7142857142857143
28,A1,post_given_past,67,0.6825892857142857,0.7714285714285715,0.59375,0.7714285714285715
28,A2,past_only,70,0.4608915054667788,0.505466778805719,0.43902439024390244,0.4827586206896552
28,A2,post_erp,70,0.44575273338940286,0.40454163162321277,0.5121951219512195,0.3793103448275862
28,A2,post_given_past,70,0.40916736753574434,0.46846089150546677,0.43902439024390244,0.3793103448275862
28,B1,past_only,69,0.4491596638655462,0.5042016806722689,0.45714285714285713,0.4411764705882353
28,B1,post_erp,69,0.5659663865546218,0.5630252100840336,0.5142857142857142,0.6176470588235294
28,B1,post_given_past,69,0.6386554621848739,0.592436974789916,0.5714285714285714,0.7058823529411765
28,B2,past_only,69,0.5557432432432432,0.5912162162162163,0.625,0.4864864864864865
28,B2,post_erp,69,0.5472972972972974,0.5726351351351351,0.5,0.5945945945945946
28,B2,post_given_past,69,0.5358952702702703,0.5650337837837838,0.53125,0.5405405405405406
29,pooled,past_only,275,0.49378306878306877,0.46724867724867725,0.5357142857142857,0.45185185185185184
29,pooled,post_erp,275,0.48783068783068784,0.4845502645502645,0.45714285714285713,0.5185185185185185
29,pooled,post_given_past,275,0.5265873015873016,0.5046560846560847,0.5642857142857143,0.4888888888888889
29,A1,past_only,67,0.4915178571428571,0.3678571428571428,0.46875,0.5142857142857142
29,A1,post_erp,67,0.5982142857142857,0.5848214285714286,0.625,0.5714285714285714
29,A1,post_given_past,67,0.6008928571428571,0.5714285714285714,0.6875,0.5142857142857142
29,A2,past_only,70,0.4894869638351556,0.5189234650967199,0.6341463414634146,0.3448275862068966
29,A2,post_erp,70,0.48822539949537425,0.49789739276703116,0.3902439024390244,0.5862068965517241
29,A2,post_given_past,70,0.5441547518923465,0.5214465937762827,0.5365853658536586,0.5517241379310345
29,B1,past_only,69,0.5516806722689076,0.5647058823529412,0.4857142857142857,0.6176470588235294
29,B1,post_erp,69,0.3634453781512605,0.39327731092436974,0.2857142857142857,0.4411764705882353
29,B1,post_given_past,69,0.4626050420168067,0.42521008403361343,0.5428571428571428,0.38235294117647056
29,B2,past_only,69,0.42778716216216217,0.37077702702702703,0.53125,0.32432432432432434
29,B2,post_erp,69,0.5244932432432432,0.4831081081081081,0.5625,0.4864864864864865
29,B2,post_given_past,69,0.5067567567567568,0.5033783783783784,0.5,0.5135135135135135
30,pooled,past_only,275,0.498015873015873,0.4971428571428571,0.5071428571428571,0.4888888888888889
30,pooled,post_erp,275,0.4838624338624339,0.4947089947089947,0.4714285714285714,0.4962962962962963
30,pooled,post_given_past,275,0.5198412698412698,0.5231746031746032,0.5285714285714286,0.5111111111111111
30,A1,past_only,67,0.49419642857142854,0.5267857142857143,0.53125,0.45714285714285713
30,A1,post_erp,67,0.3861607142857143,0.44732142857142854,0.34375,0.42857142857142855
30,A1,post_given_past,67,0.4174107142857143,0.4491071428571428,0.40625,0.42857142857142855
30,A2,past_only,70,0.45079899074852814,0.4709840201850294,0.4878048780487805,0.41379310344827586
30,A2,post_erp,70,0.44365012615643395,0.3734230445752733,0.43902439024390244,0.4482758620689655
30,A2,post_given_past,70,0.43860386879730867,0.38267451640033645,0.4634146341463415,0.41379310344827586
30,B1,past_only,69,0.5932773109243697,0.5428571428571429,0.6571428571428571,0.5294117647058824
30,B1,post_erp,69,0.5936974789915966,0.6025210084033613,0.6285714285714286,0.5588235294117647
30,B1,post_given_past,69,0.6369747899159663,0.6478991596638656,0.6857142857142857,0.5882352941176471
30,B2,past_only,69,0.4421452702702703,0.43327702702702703,0.34375,0.5405405405405406
30,B2,post_erp,69,0.5046452702702703,0.5371621621621622,0.46875,0.5405405405405406
30,B2,post_given_past,69,0.5785472972972974,0.5760135135135136,0.5625,0.5945945945945946
31,pooled,past_only,275,0.542989417989418,0.5243915343915344,0.4785714285714286,0.6074074074074074
31,pooled,post_erp,275,0.5865079365079365,0.5806349206349206,0.5285714285714286,0.6444444444444445
31,pooled,post_given_past,275,0.5862433862433862,0.557989417989418,0.5428571428571428,0.6296296296296297
31,A1,past_only,67,0.4602678571428571,0.4125,0.40625,0.5142857142857142
31,A1,post_erp,67,0.5616071428571429,0.5553571428571429,0.4375,0.6857142857142857
31,A1,post_given_past,67,0.6084821428571429,0.5232142857142856,0.53125,0.6857142857142857
31,A2,past_only,70,0.644659377628259,0.6492851135407907,0.6341463414634146,0.6551724137931034
31,A2,post_erp,70,0.556349873843566,0.5542472666105971,0.5609756097560976,0.5517241379310345
31,A2,post_given_past,70,0.4608915054667788,0.45332211942809086,0.43902439024390244,0.4827586206896552
31,B1,past_only,69,0.49327731092436977,0.47983193277310926,0.45714285714285713,0.5294117647058824
31,B1,post_erp,69,0.6088235294117648,0.6378151260504202,0.6,0.6176470588235294
31,B1,post_given_past,69,0.6957983193277311,0.6764705882352942,0.6857142857142857,0.7058823529411765
31,B2,past_only,69,0.5523648648648649,0.5143581081081081,0.375,0.7297297297297297
31,B2,post_erp,69,0.6013513513513513,0.5447635135135136,0.5,0.7027027027027027
31,B2,post_given_past,69,0.5764358108108107,0.5447635135135135,0.53125,0.6216216216216216
32,pooled,past_only,275,0.5201058201058201,0.5631216931216931,0.5142857142857142,0.5259259259259259
32,pooled,post_erp,275,0.5601851851851852,0.5894708994708995,0.55,0.5703703703703704
32,pooled,post_given_past,275,0.519047619047619,0.526084656084656,0.5714285714285714,0.4666666666666667
32,A1,past_only,67,0.51875,0.5321428571428571,0.4375,0.6
32,A1,post_erp,67,0.5227678571428571,0.5339285714285714,0.53125,0.5142857142857142
32,A1,post_given_past,67,0.47857142857142854,0.5035714285714286,0.5,0.45714285714285713
32,A2,past_only,70,0.4974768713204374,0.528174936921783,0.5121951219512195,0.4827586206896552
32,A2,post_erp,70,0.595878889823381,0.6148023549201009,0.5365853658536586,0.6551724137931034
32,A2,post_given_past,70,0.5908326324642557,0.5584524810765349,0.5609756097560976,0.6206896551724138
32,B1,past_only,69,0.42058823529411765,0.4411764705882353,0.4,0.4411764705882353
32,B1,post_erp,69,0.5214285714285714,0.5470588235294118,0.5428571428571428,0.5
32,B1,post_given_past,69,0.49075630252100844,0.511764705882353,0.6285714285714286,0.35294117647058826
32,B2,past_only,69,0.6431587837837838,0.7052364864864865,0.71875,0.5675675675675675
32,B2,post_erp,69,0.6076858108108107,0.633445945945946,0.59375,0.6216216216216216
32,B2,post_given_past,69,0.5266047297297297,0.5168918918918919,0.59375,0.4594594594594595
33,pooled,past_only,275,0.4578042328042328,0.4416402116402117,0.4785714285714286,0.43703703703703706
33,pooled,post_erp,275,0.48624338624338626,0.4512169312169312,0.5428571428571428,0.42962962962962964
33,pooled,post_given_past,275,0.4832010582010582,0.4792592592592593,0.5071428571428571,0.45925925925925926
33,A1,past_only,67,0.40714285714285714,0.3348214285714286,0.5,0.3142857142857143
33,A1,post_erp,67,0.5200892857142857,0.5178571428571429,0.46875,0.5714285714285714
33,A1,post_given_past,67,0.44732142857142854,0.47946428571428573,0.4375,0.45714285714285713
33,A2,past_only,70,0.42136248948696386,0.4440706476030278,0.4634146341463415,0.3793103448275862
33,A2,post_erp,70,0.44070647603027757,0.37342304457527326,0.5365853658536586,0.3448275862068966
33,A2,post_given_past,70,0.4873843566021867,0.4600504625735912,0.5609756097560976,0.41379310344827586
33,B1,past_only,69,0.5504201680672269,0.534453781512605,0.5714285714285714,0.5294117647058824
33,B1,post_erp,69,0.5336134453781513,0.5546218487394958,0.7142857142857143,0.35294117647058826
33,B1,post_given_past,69,0.5054621848739496,0.492436974789916,0.6285714285714286,0.38235294117647056
33,B2,past_only,69,0.44425675675675674,0.43074324324324326,0.375,0.5135135135135135
33,B2,post_erp,69,0.43496621621621623,0.3488175675675676,0.4375,0.43243243243243246
33,B2,post_given_past,69,0.47128378378378377,0.42060810810810817,0.375,0.5675675675675675
