dataset,setting,trial_id,block,cue,model,stage,channel,n_samples,MSE,zero_MSE,baseline_MSE,normalized_MSE
A1,past,17,0,1,B0,retrieval,1,334,3900.105282507727,10110.172367667154,2053.226078998309,0.05133119108419519
A1,past,17,0,1,B0,retrieval,2,334,20319.757761244135,27741.74093966745,11315.902717559966,0.2536383355470687
A1,past,2,0,1,N0,encoding,0,205,666.4122435627261,422.81811291075206,511.4531195924576,0.18722708658193757
A1,past,2,0,1,N0,encoding,1,205,52280.903947586696,72675.77546396322,64021.56250278663,0.6880945195567831
A1,past,2,0,1,N0,encoding,2,205,30871.17347086034,112730.07936829781,99792.82370737057,0.3853448031978123
A1,past,2,0,1,N0,maintenance,0,362,2388.820569236575,1006.6197004443605,1705.0775590878281,0.6711340013114152
A1,past,2,0,1,N0,maintenance,1,362,62933.249930242804,120172.68903493244,104924.17946293092,0.8282952494147973
A1,past,2,0,1,N0,maintenance,2,362,300874.45255910896,799035.9333558244,752711.2323186898,3.755620330340758
A1,past,2,0,1,N0,retrieval,0,277,2148.7997295772993,544.2293924532466,664.8440393473353,0.6037006626198715
A1,past,2,0,1,N0,retrieval,1,277,21557.20299702233,89719.0375052592,55930.38000276752,0.2837248807728169
A1,past,2,0,1,N0,retrieval,2,277,419392.3616405721,1196629.794008048,1054871.7142536282,5.23500239508544
A1,past,5,0,1,N0,encoding,0,205,1152.6686099135893,111.03327415518118,80.5767437958299,0.32383976692087885
A1,past,5,0,1,N0,encoding,1,205,3707.148777950491,17945.32660479321,22909.492657979023,0.04879159625561732
A1,past,5,0,1,N0,encoding,2,205,19364.423033535302,43044.30590487275,52348.69422152261,0.24171351276751094
A1,past,5,0,1,N0,maintenance,0,363,2856.95376339676,270.94345967771807,454.0200394765904,0.8026550154007339
A1,past,5,0,1,N0,maintenance,1,363,40917.352590023635,7169.044879998665,9894.751035870813,0.5385332682884391
A1,past,5,0,1,N0,maintenance,2,363,17890.61504292414,96187.64712850118,113452.04596099514,0.2233169250696221
A1,past,5,0,1,N0,retrieval,0,284,3150.581518974601,730.8266277952056,870.0645656240454,0.8851491018276708
A1,past,5,0,1,N0,retrieval,1,284,244821.54046337825,29162.178504771855,12744.390103284895,3.222215905661977
A1,past,5,0,1,N0,retrieval,2,284,27782.119590583254,42669.510271403815,71054.13902798208,0.3467861503922623
