dataset,fold,seed,level,stage,n_trials,V7_policy,RMSE,normalized_RMSE,contrast_RMSE,positive_mean_error,latency_error_ms,latency_pairs,objective
VisualCogA_Task-2,2,2053,0.5,未校正,19,训练均值保护,77.70793022503057,0.44388354384579526,31.49545571583464,16.27656565764132,16.276041666666668,6,0.6268128388827292
VisualCogA_Task-2,2,2053,0.5,V7,19,训练均值保护,72.89579049124967,0.4163956203825631,22.234989964212442,8.973037420242683,16.276041666666668,6,0.5311568383776716
VisualCogA_Task-2,2,2053,1.0,未校正,19,训练均值保护,155.56658246956803,0.8886280426026347,62.480765787757186,32.99084717698481,65.75520833333333,6,1.2555299269645694
VisualCogA_Task-2,2,2053,1.0,V7,19,训练均值保护,141.8682796727557,0.8103805436342058,51.317496023280945,23.33432250156959,25.390625,6,1.0902389531982482
VisualCogA_Task-2,2,2053,2.0,未校正,19,训练均值保护,310.77381649250736,1.7752034135988695,121.69695575198264,64.7903028510129,108.07291666666667,6,2.4928777496938954
VisualCogA_Task-2,2,2053,2.0,V7,19,训练均值保护,274.9808890246506,1.570746912916908,111.1967929005359,50.95889003796938,108.07291666666667,6,2.1794238627728566
VisualCogA_Task-2,3,2027,0.0,未校正,19,保守比例,1.3829687641532538e-14,8.601378367799223e-17,1.4632739896536142e-14,2.3684757858670005e-15,0.0,6,1.4624871070764622e-16
VisualCogA_Task-2,3,2027,0.0,V7,19,保守比例,19.14782235703642,0.119089938457948,11.679231685297474,10.34481545832512,1.3020833333333333,6,0.21974905737345143
VisualCogA_Task-2,3,2027,0.5,未校正,19,保守比例,55.644778025777505,0.3460828634730276,66.79844381272105,25.692717944785162,41.666666666666664,6,0.7136053602360948
VisualCogA_Task-2,3,2027,0.5,V7,19,保守比例,51.27797122494052,0.3189234955056137,52.501435343085106,21.438493723948657,0.0,6,0.6155266885110102
VisualCogA_Task-2,3,2027,1.0,未校正,19,保守比例,111.07381667350973,0.6908239352386066,133.54288489193326,43.03962133160314,125.0,6,1.3737941750615659
VisualCogA_Task-2,3,2027,1.0,V7,19,保守比例,96.70972174014081,0.601486403809587,109.27745771456044,36.12746052569816,83.33333333333333,6,1.1660069903351424
VisualCogA_Task-2,3,2027,2.0,未校正,19,保守比例,222.1974881169198,1.381957942367821,267.2001830707564,71.92132277239519,125.0,6,2.6601989937691006
VisualCogA_Task-2,3,2027,2.0,V7,19,保守比例,190.12725004483625,1.1824970006940707,223.74358371944356,61.08466865354285,125.0,6,2.25820022450532
VisualCogA_Task-2,3,2039,0.0,未校正,19,保守比例,1.3829687641532538e-14,8.601378367799223e-17,1.4632739896536142e-14,2.3684757858670005e-15,0.0,6,1.4624871070764622e-16
VisualCogA_Task-2,3,2039,0.0,V7,19,保守比例,19.14782235703642,0.119089938457948,11.679231685297474,10.34481545832512,1.3020833333333333,6,0.21974905737345143
VisualCogA_Task-2,3,2039,0.5,未校正,19,保守比例,69.95901743375316,0.43511031831264907,100.64967459391967,43.45936076479461,118.48958333333333,6,1.0184014188485835
VisualCogA_Task-2,3,2039,0.5,V7,19,保守比例,62.98540083463064,0.3917378890027626,92.29898496326526,38.19304027633029,117.83854166666667,6,0.9163065239233901
VisualCogA_Task-2,3,2039,1.0,未校正,19,保守比例,139.8440370756947,0.8697604071376545,201.27848492972078,82.10385639177552,164.0625,6,2.0063316574163625
VisualCogA_Task-2,3,2039,1.0,V7,19,保守比例,120.07383842718707,0.746799597472164,176.2259755050032,68.11544711439173,164.0625,6,1.7184628157097634
VisualCogA_Task-2,3,2039,2.0,未校正,19,保守比例,279.8013899764362,1.7402255823883355,403.14799372660013,132.35683580015223,166.015625,6,3.817109395574958
VisualCogA_Task-2,3,2039,2.0,V7,19,保守比例,238.0579414655291,1.4806020794389452,348.931907718109,111.79598408828478,166.015625,6,3.2610090592683703
VisualCogA_Task-2,3,2053,0.0,未校正,19,保守比例,1.3829687641532538e-14,8.601378367799223e-17,1.4632739896536142e-14,2.3684757858670005e-15,0.0,6,1.4624871070764622e-16
VisualCogA_Task-2,3,2053,0.0,V7,19,保守比例,19.14782235703642,0.119089938457948,11.679231685297474,10.34481545832512,1.3020833333333333,6,0.21974905737345143
VisualCogA_Task-2,3,2053,0.5,未校正,19,保守比例,60.68806115190048,0.37744957797021333,35.81290227491806,24.716701774393883,52.734375,6,0.6425444050741921
VisualCogA_Task-2,3,2053,0.5,V7,19,保守比例,53.42061100242006,0.33224965001444856,30.146285701277026,14.580817644436147,31.901041666666668,6,0.5166825460662086
VisualCogA_Task-2,3,2053,1.0,未校正,19,保守比例,121.0978923897322,0.7531687041571495,71.67189326109164,48.928216506264526,78.77604166666667,6,1.2803596704809348
VisualCogA_Task-2,3,2053,1.0,V7,19,保守比例,102.3504694221217,0.636569050900109,59.837439552404845,32.41480847215643,83.33333333333333,6,1.024252616401536
VisualCogA_Task-2,3,2053,2.0,未校正,19,保守比例,241.52819519433834,1.5021853328915493,142.95805763138313,96.64788334451286,99.609375,6,2.547851166266373
VisualCogA_Task-2,3,2053,2.0,V7,19,保守比例,204.86903353591504,1.2741835672381676,120.6313198977438,72.64349379767134,100.91145833333333,6,2.101123421904094
VisualCogA_Task-2,4,2027,0.0,未校正,19,训练均值保护,1.2543725723489306e-14,6.942810642910967e-17,1.4174369790521295e-14,0.0,0.0,3,1.0865487509717175e-16
VisualCogA_Task-2,4,2027,0.0,V7,19,训练均值保护,15.774056425146709,0.0873076223480454,8.412779689974538,0.35959738422085746,0.0,3,0.1125798464297463
VisualCogA_Task-2,4,2027,0.5,未校正,19,训练均值保护,67.10301322442639,0.371407606205493,75.93913898578677,14.581057773305405,54.6875,3,0.6622693982424458
VisualCogA_Task-2,4,2027,0.5,V7,19,训练均值保护,65.79806661265587,0.3641848739612243,79.11030089693365,14.621866643986769,53.385416666666664,3,0.6640485501625439
VisualCogA_Task-2,4,2027,1.0,未校正,19,训练均值保护,133.3139136559034,0.7378774687691847,149.70479892937365,38.534090951919985,55.989583333333336,3,1.3654588985453435
VisualCogA_Task-2,4,2027,1.0,V7,19,训练均值保护,123.29724959524559,0.6824363634869067,146.71117580000734,37.34371590379239,54.6875,3,1.2951445185868073
VisualCogA_Task-2,4,2027,2.0,未校正,19,训练均值保护,266.09429112317673,1.4728018749392227,298.1745431373745,90.15310175400833,66.40625,3,2.7969703450839614
VisualCogA_Task-2,4,2027,2.0,V7,19,训练均值保护,240.11638852187747,1.3290171154215105,279.81877864835116,83.0358555485032,57.291666666666664,3,2.562993888358996
VisualCogA_Task-2,4,2039,0.0,未校正,19,训练均值保护,1.2543725723489306e-14,6.942810642910967e-17,1.4174369790521295e-14,0.0,0.0,3,1.0865487509717175e-16
VisualCogA_Task-2,4,2039,0.0,V7,19,训练均值保护,15.774056425146709,0.0873076223480454,8.412779689974538,0.35959738422085746,0.0,3,0.1125798464297463
VisualCogA_Task-2,4,2039,0.5,未校正,19,训练均值保护,67.14606864628585,0.3716459131070551,45.343602562349275,9.980253417865402,97.65625,3,0.5523713513657175
VisualCogA_Task-2,4,2039,0.5,V7,19,训练均值保护,65.35475560505728,0.36173119755795946,50.74738077731969,9.856765803557849,98.95833333333333,3,0.556727797131166
VisualCogA_Task-2,4,2039,1.0,未校正,19,训练均值保护,133.67188702657737,0.739858810981682,92.89745339602162,19.979145634403313,113.28125,3,1.1075295885336678
VisualCogA_Task-2,4,2039,1.0,V7,19,训练均值保护,123.2731081839036,0.6823027434992772,95.77316500965908,19.622309872985763,115.88541666666667,3,1.055956845018844
VisualCogA_Task-2,4,2039,2.0,未校正,19,训练均值保护,267.4290493399133,1.4801896110529982,184.01474512666556,40.42341438709085,160.15625,3,2.213179073160524
VisualCogA_Task-2,4,2039,2.0,V7,19,训练均值保护,240.6004282084334,1.3316962204669267,179.6794201727903,39.42665608116633,126.30208333333333,3,2.047170970618687
VisualCogA_Task-2,4,2053,0.0,未校正,19,训练均值保护,1.2543725723489306e-14,6.942810642910967e-17,1.4174369790521295e-14,0.0,0.0,3,1.0865487509717175e-16
VisualCogA_Task-2,4,2053,0.0,V7,19,训练均值保护,15.774056425146709,0.0873076223480454,8.412779689974538,0.35959738422085746,0.0,3,0.1125798464297463
VisualCogA_Task-2,4,2053,0.5,未校正,19,训练均值保护,60.428269041102574,0.33446365033765235,54.20348526342185,8.198121373080978,75.52083333333333,3,0.529844414321389
VisualCogA_Task-2,4,2053,0.5,V7,19,训练均值保护,59.114694894857266,0.3271931656636079,46.03128560919488,7.932221556026296,101.5625,3,0.49848610270220106
VisualCogA_Task-2,4,2053,1.0,未校正,19,训练均值保护,120.79919969542985,0.668609939174642,109.73588188680036,16.611820981675653,125.0,3,1.0642423555601865
VisualCogA_Task-2,4,2053,1.0,V7,19,训练均值保护,111.79860898510601,0.6187926852314178,92.02365600269322,15.307346284075779,102.86458333333333,3,0.9581873955654683
VisualCogA_Task-2,4,2053,2.0,未校正,19,训练均值保护,241.52096086966642,1.336791264872743,216.77849390758317,31.46342511664658,128.90625,3,2.110860023624333
VisualCogA_Task-2,4,2053,2.0,V7,19,训练均值保护,218.31550412841804,1.2083516803439984,185.88941109113009,28.439972651359216,127.60416666666667,3,1.8802021769582524
VisualCogA_Task-2,5,2027,0.0,未校正,19,保守比例,8.107548201355371e-15,4.863419029017255e-17,9.614063940325392e-15,6.19874522082379e-16,0.0,5,8.11882000198584e-17
VisualCogA_Task-2,5,2027,0.0,V7,19,保守比例,20.899395478100686,0.1253677624095532,11.805636584585974,5.117595263495337,6.25,5,0.19147515722701555
VisualCogA_Task-2,5,2027,0.5,未校正,19,保守比例,59.080049258235505,0.3543994172612443,44.302023907097734,16.691979583753987,56.640625,4,0.5874041919413309
VisualCogA_Task-2,5,2027,0.5,V7,19,保守比例,57.64107048568561,0.3457675145318827,45.59567267199757,19.180810358557647,61.5234375,4,0.5975819275656132
VisualCogA_Task-2,5,2027,1.0,未校正,19,保守比例,117.07649598211864,0.7022987027260725,85.39525264290985,30.515852734106772,176.7578125,4,1.1414793506559235
VisualCogA_Task-2,5,2027,1.0,V7,19,保守比例,105.89520852022652,0.635226284702104,81.51660058369421,32.10357991874393,176.7578125,4,1.0722978208872662
VisualCogA_Task-2,5,2027,2.0,未校正,19,保守比例,232.2200153156793,1.3930021917306017,167.111811155195,51.23593994524964,181.640625,4,2.201568740076967
VisualCogA_Task-2,5,2027,2.0,V7,19,保守比例,202.81340320005617,1.2166027755444087,149.83473403767056,49.19302792232994,182.6171875,4,1.9610952428908295
VisualCogA_Task-2,5,2039,0.0,未校正,19,保守比例,8.107548201355371e-15,4.863419029017255e-17,9.614063940325392e-15,6.19874522082379e-16,0.0,5,8.11882000198584e-17
VisualCogA_Task-2,5,2039,0.0,V7,19,保守比例,20.899395478100686,0.1253677624095532,11.805636584585974,5.117595263495337,6.25,5,0.19147515722701555
VisualCogA_Task-2,5,2039,0.5,未校正,19,保守比例,55.3892054201745,0.33225940685445304,23.8532592689762,6.230878400284486,39.0625,4,0.4411795981412393
VisualCogA_Task-2,5,2039,0.5,V7,19,保守比例,59.361063101126746,0.3560851156215773,18.0205395440665,5.327544935130175,39.0625,4,0.44209237595422
VisualCogA_Task-2,5,2039,1.0,未校正,19,保守比例,110.34665797961496,0.6619288875973653,47.54806740681063,10.563847678032094,0.0,3,0.8679091686627336
VisualCogA_Task-2,5,2039,1.0,V7,19,保守比例,104.77644207426913,0.6285152175740842,36.6902224077182,9.020616365695176,0.0,3,0.7926721203753813
VisualCogA_Task-2,5,2039,2.0,未校正,19,保守比例,220.52061633980566,1.322821813897243,95.82002296426164,18.461100063343526,0.0,3,1.720957623701401
VisualCogA_Task-2,5,2039,2.0,V7,19,保守比例,197.08062771163085,1.1822139705603933,76.94017499545978,15.660881966226,0.0,3,1.506925684153591
VisualCogA_Task-2,5,2053,0.0,未校正,19,保守比例,8.107548201355371e-15,4.863419029017255e-17,9.614063940325392e-15,6.19874522082379e-16,0.0,5,8.11882000198584e-17
VisualCogA_Task-2,5,2053,0.0,V7,19,保守比例,20.899395478100686,0.1253677624095532,11.805636584585974,5.117595263495337,6.25,5,0.19147515722701555
VisualCogA_Task-2,5,2053,0.5,未校正,19,保守比例,56.43182554527005,0.3385137002986516,42.13421992140406,12.690017215525414,46.09375,5,0.5410102511626653
VisualCogA_Task-2,5,2053,0.5,V7,19,保守比例,49.037360373261926,0.29415703200164695,45.032512910680445,12.258992804687452,46.09375,5,0.5027609215989524
VisualCogA_Task-2,5,2053,1.0,未校正,19,保守比例,112.40168668785651,0.6742562465924903,84.05808626896251,27.33119228691068,46.09375,5,1.090322707657898
VisualCogA_Task-2,5,2053,1.0,V7,19,保守比例,94.01016365220559,0.5639322856578629,79.20383322005414,23.63081708463859,46.09375,5,0.943242124674308
VisualCogA_Task-2,5,2053,2.0,未校正,19,保守比例,224.88477433985005,1.3490007875350507,167.92398388563848,56.779366108674935,96.09375,5,2.193256266402188
VisualCogA_Task-2,5,2053,2.0,V7,19,保守比例,188.09258235361744,1.128298002696613,148.63732819711169,48.251478778475025,96.09375,5,1.86355106620336
VisualCogB_Task-1,1,2027,0.0,未校正,19,保守比例,9.235068937130886e-15,8.118496721456662e-17,6.642561250403486e-15,1.933638434555481e-15,0.0,5,1.2738066261065666e-16
VisualCogB_Task-1,1,2027,0.0,V7,19,保守比例,12.80240552900616,0.11254522085493567,4.538708548636241,1.076998317408011,8.59375,5,0.14196281668417357
VisualCogB_Task-1,1,2027,0.5,未校正,19,保守比例,38.48605550251818,0.3383287309992331,23.535465342422594,9.584418173813216,48.4375,5,0.5260342779869901
VisualCogB_Task-1,1,2027,0.5,V7,19,保守比例,36.10960753479536,0.3174375117067608,19.921360305104155,8.09631659724767,44.53125,5,0.4761755459440522
VisualCogB_Task-1,1,2027,1.0,未校正,19,保守比例,76.92719829639641,0.6762626369242548,46.56720618263091,19.57025666506325,71.875,5,1.0529884873779614
VisualCogB_Task-1,1,2027,1.0,V7,19,保守比例,67.52515974523807,0.5936098493032648,38.68213749021564,16.978845442236427,72.65625,5,0.9128961548640205
VisualCogB_Task-1,1,2027,2.0,未校正,19,保守比例,154.0900351411224,1.3545967589614911,94.53440851809815,41.022904828175314,73.4375,5,2.1307501001452867
VisualCogB_Task-1,1,2027,2.0,V7,19,保守比例,132.4622916713803,1.164468492841415,79.16664327235085,34.889744354172464,73.4375,5,1.8191569918612207
VisualCogB_Task-1,1,2039,0.0,未校正,19,保守比例,9.235068937130886e-15,8.118496721456662e-17,6.642561250403486e-15,1.933638434555481e-15,0.0,5,1.2738066261065666e-16
VisualCogB_Task-1,1,2039,0.0,V7,19,保守比例,12.80240552900616,0.11254522085493567,4.538708548636241,1.076998317408011,8.59375,5,0.14196281668417357
VisualCogB_Task-1,1,2039,0.5,未校正,19,保守比例,43.502735894410336,0.3824300837789836,36.31438246647324,9.433754688734941,76.171875,4,0.6249805244246434
VisualCogB_Task-1,1,2039,0.5,V7,19,保守比例,40.02651103711126,0.35187078822942974,29.314635980632467,8.01968563603568,75.1953125,4,0.551223040872381
VisualCogB_Task-1,1,2039,1.0,未校正,19,保守比例,86.97074934172393,0.7645549244949917,72.02683550285758,16.808755658802976,100.26041666666667,3,1.2289116548784371
VisualCogB_Task-1,1,2039,1.0,V7,19,保守比例,76.14057198491201,0.6693474496373241,59.23165637845085,14.435300407462059,100.26041666666667,3,1.0565984225572727
VisualCogB_Task-1,1,2039,2.0,未校正,19,保守比例,173.98699290999093,1.529509786155098,143.31608334261387,31.514756139257912,100.26041666666667,3,2.436495999761865
VisualCogB_Task-1,1,2039,2.0,V7,19,保守比例,149.605612102983,1.3151744503890224,119.78492451762429,26.827890710505017,100.26041666666667,3,2.0775281545766315
VisualCogB_Task-1,1,2053,0.0,未校正,19,保守比例,9.235068937130886e-15,8.118496721456662e-17,6.642561250403486e-15,1.933638434555481e-15,0.0,5,1.2738066261065666e-16
VisualCogB_Task-1,1,2053,0.0,V7,19,保守比例,12.80240552900616,0.11254522085493567,4.538708548636241,1.076998317408011,8.59375,5,0.14196281668417357
VisualCogB_Task-1,1,2053,0.5,未校正,19,保守比例,42.10871186456341,0.3701752976014371,36.68978294637333,5.815577602994075,13.020833333333334,3,0.5825686108718916
VisualCogB_Task-1,1,2053,0.5,V7,19,保守比例,39.91588535579399,0.35089828413964197,28.980107810239918,4.984694533294162,13.020833333333334,3,0.5220996930568751
VisualCogB_Task-1,1,2053,1.0,未校正,19,保守比例,84.4501983429644,0.7423969036301784,74.09816728691996,9.145808153597633,13.020833333333334,3,1.1484935772506475
VisualCogB_Task-1,1,2053,1.0,V7,19,保守比例,75.21249346749447,0.6611887640311833,61.10513915943707,7.672948664928724,14.322916666666666,3,0.9972271267741082
VisualCogB_Task-1,1,2053,2.0,未校正,19,保守比例,169.49437777756432,1.4900154613464047,148.51075839427241,15.94990363991428,13.020833333333334,3,2.2830049863365485
VisualCogB_Task-1,1,2053,2.0,V7,19,保守比例,147.01616699927,1.2924107853552267,123.7499880275334,13.308493792496327,13.020833333333334,3,1.9533445622637213
VisualCogB_Task-1,2,2027,0.0,未校正,19,训练均值保护,1.153408224358787e-14,8.853517215795098e-17,1.206260358828684e-14,2.6645352591003757e-15,0.0,3,1.5528408328128124e-16
VisualCogB_Task-1,2,2027,0.0,V7,19,训练均值保护,10.744951351619155,0.08247783374990833,4.770896480490027,0.989073870423812,0.0,3,0.10838053582097845
VisualCogB_Task-1,2,2027,0.5,未校正,19,训练均值保护,36.788578287193275,0.2823877135013166,22.03040705331563,4.285690463850346,1.3020833333333333,3,0.3998367879062868
VisualCogB_Task-1,2,2027,0.5,V7,19,训练均值保护,36.07370594866716,0.27690038089645747,24.766187972905257,5.096563532974629,1.3020833333333333,3,0.41107356044048665
VisualCogB_Task-1,2,2027,1.0,未校正,19,训练均值保护,73.8044630457704,0.5665202227437744,43.530331666885814,9.4781123064335,9.114583333333334,3,0.8063424253668289
VisualCogB_Task-1,2,2027,1.0,V7,19,训练均值保护,68.40990297393016,0.5251117868933798,44.87473271882078,10.242087912822248,9.114583333333334,3,0.775958022329967
VisualCogB_Task-1,2,2027,2.0,未校正,19,训练均值保护,148.4584053960699,1.1395610159917962,86.05644594865521,22.988622486498382,11.71875,3,1.6463037853567686
VisualCogB_Task-1,2,2027,2.0,V7,19,训练均值保护,133.4431469511417,1.0243044690604712,84.06556149844488,22.07476858289988,11.71875,3,1.5163915546973985
VisualCogB_Task-1,2,2039,0.0,未校正,19,训练均值保护,1.153408224358787e-14,8.853517215795098e-17,1.206260358828684e-14,2.6645352591003757e-15,0.0,3,1.5528408328128124e-16
VisualCogB_Task-1,2,2039,0.0,V7,19,训练均值保护,10.744951351619155,0.08247783374990833,4.770896480490027,0.989073870423812,0.0,3,0.10838053582097845
VisualCogB_Task-1,2,2039,0.5,未校正,19,训练均值保护,38.25187965192716,0.29361995855641854,9.36977550340247,1.2317490414617238,48.177083333333336,3,0.33903583526130004
VisualCogB_Task-1,2,2039,0.5,V7,19,训练均值保护,37.55931477758009,0.2883038571895365,11.878193501594039,1.9711132362677795,48.177083333333336,3,0.3490223251369676
VisualCogB_Task-1,2,2039,1.0,未校正,19,训练均值保护,76.45830533093368,0.5868910141630572,18.141815836326323,2.6025964560859545,126.30208333333333,3,0.6764963852393125
VisualCogB_Task-1,2,2039,1.0,V7,19,训练均值保护,70.32118923727477,0.5397827468184674,20.093328903299014,3.3646609376072774,126.30208333333333,3,0.6427275652381769
VisualCogB_Task-1,2,2039,2.0,未校正,19,训练均值保护,153.54503794074867,1.178605811974392,35.97747674420006,6.323641584559241,126.30208333333333,3,1.365226706430818
VisualCogB_Task-1,2,2039,2.0,V7,19,训练均值保护,136.74665550021186,1.049662073761078,36.606636891300234,6.63363776152769,126.30208333333333,3,1.241077191520027
VisualCogB_Task-1,2,2053,0.0,未校正,19,训练均值保护,1.153408224358787e-14,8.853517215795098e-17,1.206260358828684e-14,2.6645352591003757e-15,0.0,3,1.5528408328128124e-16
VisualCogB_Task-1,2,2053,0.0,V7,19,训练均值保护,10.744951351619155,0.08247783374990833,4.770896480490027,0.989073870423812,0.0,3,0.10838053582097845
VisualCogB_Task-1,2,2053,0.5,未校正,19,训练均值保护,36.60031506148527,0.2809426122139267,19.120148510733767,5.695822564367557,35.15625,3,0.39804629006484626
VisualCogB_Task-1,2,2053,0.5,V7,19,训练均值保护,36.770929219691006,0.28225223993725307,19.97381767152868,6.332025084187523,61.197916666666664,3,0.40751574972715154
VisualCogB_Task-1,2,2053,1.0,未校正,19,训练均值保护,69.92257696337136,0.5367230143188201,35.07808904970467,10.860066710122235,61.197916666666664,3,0.7547135010538231
VisualCogB_Task-1,2,2053,1.0,V7,19,训练均值保护,66.53857041642067,0.510747510079246,33.94615746192628,10.847958306666584,61.197916666666664,3,0.7243007214852605
VisualCogB_Task-1,2,2053,2.0,未校正,19,训练均值保护,136.61515193593792,1.0486526574541284,67.42427009034922,23.98639178593587,63.802083333333336,3,1.4915443326103723
VisualCogB_Task-1,2,2053,2.0,V7,19,训练均值保护,125.62766042549583,0.9643130947635804,60.75212749698983,21.321245750453485,62.5,3,1.3611396562472022
VisualCogB_Task-1,3,2027,0.0,未校正,19,训练均值保护,9.994762024792973e-15,6.495918908612016e-17,1.0365659686273779e-14,3.1826393372587822e-15,0.0,4,1.1932907732712498e-16
VisualCogB_Task-1,3,2027,0.0,V7,19,训练均值保护,12.77311152343447,0.08301658054595519,7.501044552676626,0.73120725961028,0.9765625,4,0.11214478946542313
VisualCogB_Task-1,3,2027,0.5,未校正,19,训练均值保护,32.65056384469545,0.21220656832996906,29.823355875401123,5.773394884654064,34.1796875,4,0.34664554280423443
VisualCogB_Task-1,3,2027,0.5,V7,19,训练均值保护,32.63021989858492,0.21207434644826006,30.42447697184897,5.472960362081101,34.1796875,4,0.34651414000396735
VisualCogB_Task-1,3,2027,1.0,未校正,19,训练均值保护,65.18583635099306,0.42366382098514777,60.01223078443378,7.463404810277406,34.1796875,4,0.6671903443543166
VisualCogB_Task-1,3,2027,1.0,V7,19,训练均值保护,60.79446226336432,0.3951228613306259,57.473196544317,7.555946138082715,34.1796875,4,0.6309998385826286
VisualCogB_Task-1,3,2027,2.0,未校正,19,训练均值保护,130.21625289044135,0.8463175183774755,119.90715794029462,11.694589504596903,45.572916666666664,3,1.3119821247062597
VisualCogB_Task-1,3,2027,2.0,V7,19,训练均值保护,118.73936351446231,0.771725504556101,112.16167577068151,12.057492255339362,45.572916666666664,3,1.214578537038643
VisualCogB_Task-1,3,2039,0.0,未校正,19,训练均值保护,9.994762024792973e-15,6.495918908612016e-17,1.0365659686273779e-14,3.1826393372587822e-15,0.0,4,1.1932907732712498e-16
VisualCogB_Task-1,3,2039,0.0,V7,19,训练均值保护,12.77311152343447,0.08301658054595519,7.501044552676626,0.73120725961028,0.9765625,4,0.11214478946542313
VisualCogB_Task-1,3,2039,0.5,未校正,19,训练均值保护,40.86712587949042,0.2656086608992655,32.09826015333883,8.056093749025495,114.2578125,4,0.42227630226704477
VisualCogB_Task-1,3,2039,0.5,V7,19,训练均值保护,40.17069661029094,0.26108234196632674,31.500741476159103,7.239235791826012,134.765625,4,0.410499225918856
VisualCogB_Task-1,3,2039,1.0,未校正,19,训练均值保护,81.71304275324614,0.5310794776147043,63.35516522920021,15.31786157880939,135.7421875,4,0.8365180601415483
VisualCogB_Task-1,3,2039,1.0,V7,19,训练均值保护,75.62251135540163,0.49149514536886196,60.037144956615215,14.430568148992249,135.7421875,4,0.780384477957461
VisualCogB_Task-1,3,2039,2.0,未校正,19,训练均值保护,163.34869983477165,1.0616560007349056,126.0059683111711,33.215228118262935,180.98958333333334,3,1.6870092636861402
VisualCogB_Task-1,3,2039,2.0,V7,19,训练均值保护,147.8629002927188,0.9610087839120718,118.49403169751123,31.258477055363144,180.98958333333334,3,1.54923323711139
VisualCogB_Task-1,3,2053,0.0,未校正,19,训练均值保护,9.994762024792973e-15,6.495918908612016e-17,1.0365659686273779e-14,3.1826393372587822e-15,0.0,4,1.1932907732712498e-16
VisualCogB_Task-1,3,2053,0.0,V7,19,训练均值保护,12.77311152343447,0.08301658054595519,7.501044552676626,0.73120725961028,0.9765625,4,0.11214478946542313
VisualCogB_Task-1,3,2053,0.5,未校正,19,训练均值保护,35.57443815433244,0.23120977257561418,23.260422561487818,6.80634543210451,43.9453125,4,0.35103491404832526
VisualCogB_Task-1,3,2053,0.5,V7,19,训练均值保护,35.415973153376974,0.230179857312493,24.91111906049196,5.274388716317948,77.1484375,4,0.34541252196010647
VisualCogB_Task-1,3,2053,1.0,未校正,19,训练均值保护,71.01222495187947,0.46153140381256735,47.895235376042606,14.752920662666988,43.9453125,4,0.7130587120387057
VisualCogB_Task-1,3,2053,1.0,V7,19,训练均值保护,65.6287694702883,0.4265425865002678,47.38285728798898,12.463270253059795,77.1484375,4,0.661523661205159
VisualCogB_Task-1,3,2053,2.0,未校正,19,训练均值保护,141.25224295407426,0.918043985052496,95.85169311729912,39.62700839751965,76.171875,4,1.4870782898232746
VisualCogB_Task-1,3,2053,2.0,V7,19,训练均值保护,127.42364466197363,0.8281674548235363,91.07537898568025,34.479979616462735,76.171875,4,1.34822815111705
VisualCogB_Task-1,4,2027,0.0,未校正,19,训练均值保护,9.125615909523337e-15,4.8984472949463527e-17,8.251839501739107e-15,3.2566542055671257e-15,0.0,5,8.861264685596051e-17
VisualCogB_Task-1,4,2027,0.0,V7,19,训练均值保护,13.963171967701182,0.07495150204894965,3.9703141150655394,3.615499055335994,28.125,5,0.10501469894218791
VisualCogB_Task-1,4,2027,0.5,未校正,19,训练均值保护,37.8729166579399,0.20329420829690023,37.938092155437666,16.390624140879606,61.71875,5,0.39309781459566223
VisualCogB_Task-1,4,2027,0.5,V7,19,训练均值保护,38.375438767697865,0.20599164602998052,38.11358262151656,16.015383818671236,61.71875,5,0.3942520364452204
VisualCogB_Task-1,4,2027,1.0,未校正,19,训练均值保护,75.43103840494958,0.40489866075134834,75.4506336450084,31.81733302294427,62.5,5,0.7781896346387556
VisualCogB_Task-1,4,2027,1.0,V7,19,训练均值保护,71.33572909652457,0.3829158630939452,72.00476027840382,30.196310240999086,62.5,5,0.7382571343428076
VisualCogB_Task-1,4,2027,2.0,未校正,19,训练均值保护,150.9206195317763,0.8101115670730353,148.13654602352625,62.43885796023182,123.4375,5,1.5428544230953236
VisualCogB_Task-1,4,2027,2.0,V7,19,训练均值保护,138.0440451493529,0.7409927025743299,137.09107058211475,56.82204618870325,123.4375,5,1.413940694756018
VisualCogB_Task-1,4,2039,0.0,未校正,19,训练均值保护,9.125615909523337e-15,4.8984472949463527e-17,8.251839501739107e-15,3.2566542055671257e-15,0.0,5,8.861264685596051e-17
VisualCogB_Task-1,4,2039,0.0,V7,19,训练均值保护,13.963171967701182,0.07495150204894965,3.9703141150655394,3.615499055335994,28.125,5,0.10501469894218791
VisualCogB_Task-1,4,2039,0.5,未校正,19,训练均值保护,38.37803713025569,0.20600559351820363,22.75563752333658,8.912213319276733,0.0,5,0.31491840964665646
VisualCogB_Task-1,4,2039,0.5,V7,19,训练均值保护,39.48580818089275,0.2119518859769407,22.375695996541623,8.909152205195475,1.5625,5,0.31982854576542813
VisualCogB_Task-1,4,2039,1.0,未校正,19,训练均值保护,76.33668034994233,0.4097599647768773,45.00224236645028,17.469691284276088,60.15625,5,0.6243152563314025
VisualCogB_Task-1,4,2039,1.0,V7,19,训练均值保护,72.79562349559843,0.3907522829487276,43.289130306665704,17.508354903545108,22.65625,5,0.6009172923501396
VisualCogB_Task-1,4,2039,2.0,未校正,19,训练均值保护,152.70955009121073,0.819714186936275,89.61543012480699,32.487801590861004,97.65625,5,1.234620992367933
VisualCogB_Task-1,4,2039,2.0,V7,19,训练均值保护,140.32182147102048,0.7532193482845899,84.08667640430856,31.15321367835534,97.65625,5,1.1461237342606714
