dataset,trial_id,block,truth,common_50_250,common_250_500,common_500_750,midline_50_250,midline_250_500,midline_500_750,lateral_50_250,lateral_250_500,lateral_500_750
A1,24,1,-1,0.679259739303695,0.6631839520529483,0.5224571047826162,-0.34391881579505684,-0.39769713930262995,-0.47287040193446034,0.818935009627704,0.8357531827092868,0.8226475831780354
A1,25,1,-1,-0.9792345299790013,-1.038771591709398,-0.9240191472749145,0.7414948422287188,0.7985378218489537,0.853478767514814,0.7075783935370951,1.3713286429296767,1.6337052865978643
A1,26,1,1,0.28360946759139183,0.19637872228563694,-0.018679427807945865,-0.11177193954682504,-0.11486732908753568,-0.11718957095185692,-0.6821264109983676,-0.21922575582274753,-0.030698575001515394
A1,28,1,-1,1.4656893404995273,1.2137111100213358,-0.3627793617609774,-0.824687268019116,-0.9079070285664347,-0.8545091089653821,0.6244565111485451,0.4924409119680313,0.8462791665612841
A1,29,1,-1,0.07152070434192694,0.10345373573152133,0.12148924318501564,0.35103229234327293,0.26540041259571656,0.14374619396507674,-0.019726857112420358,-0.5719241946900951,-0.7238806854580235
A1,30,1,-1,0.03670026934382446,-0.017972736577217183,-0.020985758241991594,0.10524570017796286,0.07014034681085739,0.0771468171105796,-1.008320016773078,-0.88182754374897,-0.737453153042043
A1,31,1,-1,-1.7458683064040526,-1.6879834703863745,-1.777527215748056,1.4628721420195643,1.4606973776569567,1.4857862212288908,0.7118222556066415,0.6847160895229158,0.7339859044523686
A1,32,1,1,-0.20969762461720853,-0.1902207586749284,-0.42008782972102787,0.3491357757631739,0.37064309890468417,0.38411613066175954,-1.726305607814555,-1.2197023055722822,-1.3415280040643711
A1,33,1,1,0.25471278154740207,0.2648647249754123,0.28706272498706453,-0.2070701309414946,-0.27384574450563254,-0.2991581695694255,-0.13841379679896648,-0.043467923650262724,0.17218815958826553
A1,34,1,-1,-0.34564810220696707,-0.12307640819939919,-0.09418168496876052,-0.01779771931617521,-0.10755645931864705,-0.1686436750507868,0.35576038650978525,0.18372377061570028,0.3703204499927572
A1,35,1,1,0.2863332872528449,0.3964019786589705,0.21328283453548857,-0.1802533989221488,-0.2242670279501407,-0.2899966473163583,0.30478460912108163,0.2765820331316328,0.18571804354195495
