dataset,fold,trial_id,cue,coef_1,coef_2,coef_3,coef_4,coef_5,coef_6,coef_7,coef_8,coef_9,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9
A2,3,73,1,-14.825636622670572,-65.15335437212114,27.457556471771866,10.58857777253889,0.15850071586879239,18.468136900499566,-4.342351683526751,14.893639042710971,-19.179709042236475,-0.5218321427328311,-0.42732372395889606,-0.5552227180059884,0.8703059438783199,-0.1881476110595357,0.5131273165844297,-0.29985848017556227,0.8543002085445355,-0.20316959688270983
A2,3,74,1,8.848821417685173,-88.01373331236832,200.10761907792505,-1.6524344835206337,6.410686615873365,-31.258798263681033,2.1530843343018904,7.876283625966823,19.146621727325126,0.14822747905375297,-0.9412271591485608,0.3375524908481723,0.07906977551404004,0.43464328685450987,-0.20298264082218284,0.259877457828521,0.21113946732380776,0.5584746008022615
A2,3,75,-1,18.83972728180961,-36.56293528107707,112.15024522661639,-1.0952577676223563,3.70681422176656,-11.501899066081473,-11.73403360815157,4.855161536008685,-49.60743673521522,0.43100069368063315,0.2153915443576869,-0.11727597330071324,0.11508463773026836,0.16530594738583768,0.0815334307227,-0.9368272693609861,-0.06575503313991794,-0.8078479415287624
A2,3,76,-1,-5.144118475264277,2.643036658274271,-60.82524924587918,1.0384017153727438,-0.968333000155604,-0.4831802016804708,-13.938381478337044,3.1669968643096995,-13.623268689936852,-0.2478155474167792,1.0967454235845204,-1.0117339936062917,0.2530004014436369,-0.30039343884308595,0.24021230909333846,-1.1267841436060555,-0.22048016491275446,-0.09274862860487294
A2,3,77,-1,9.536750194710002,-41.91596520881212,68.2834909953091,2.6680105659653273,-3.9563489391879254,21.056133885078747,-9.35782470071318,13.781048920150297,-47.723740502400005,0.16769796895318884,0.09505493595208793,-0.34411140028777387,0.3583352737485898,-0.598034801306422,0.5503966637556666,-0.732060488801841,0.7523281342509139,-0.770413982234538
A2,4,84,-1,24.471346911623147,-75.92263235309308,240.81817518795006,-5.448878759975343,6.229511605215442,-43.71934633615078,4.791156067314006,6.732454735822354,14.390702273230826,0.578029428116087,-0.8982522376022565,0.7453521841818918,-0.22309222926341774,0.6058915878483133,-0.5519286788876132,0.7472502673345918,0.12307170986719554,0.5570902363520646
A2,4,85,1,-1.1496901560663024,-102.81792880216392,327.8422016472315,7.605356261778385,4.914549474147097,9.549026155193225,-15.11149803856477,7.418880373341141,-51.57668431584453,-0.1956397042027043,-1.6060656760498742,1.307671130835529,0.7767265859483337,0.4493341988039733,0.47728122809574236,-1.7383250624462172,0.1917500833499249,-1.0241597195734302
A2,4,87,-1,52.729914749020956,-43.705992426125995,527.4889896174608,-25.311935470104796,-0.2842936231411879,-78.07072398453587,2.068134498369315,25.51317049165898,-32.69170649175188,1.4313431172369036,-0.0503950397789853,2.597719133460761,-1.744396066164732,-0.1696321441289399,-1.2156391798981259,0.40718128968850154,2.002123045441803,-0.5714834518592599
A2,4,88,1,-23.070878396137267,-118.8023823622155,476.2883854634649,-13.703094199401896,25.665959386726538,-208.1240145372989,43.79161460271897,13.714425673771816,155.4162626013996,-0.8575858479238123,-2.02673443712751,2.266878663681118,-0.8552793997408585,2.919965465016018,-3.728427328145742,5.617885965972825,0.8216330419516659,3.937497928449645
A2,4,89,-1,-8.010251801401207,-75.25749667362612,249.8587208726201,3.084758127973699,1.8292774548650668,4.015802806913824,-6.980179117613842,21.331641835122905,-71.87105164242577,-0.4028055875095701,-0.8807476165541414,0.8037690413811663,0.43049572196762215,0.08200641010338126,0.3703726063140994,-0.7228320733716758,1.5837520361065636,-1.510619303618962
